Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
837	0.303465	163	0.828221	3.906342	837	0.303465	0.389000	0.402220	
801	0.302122	199	0.773869	3.906342	801	0.302122	0.396000	0.402151	
833	0.280912	167	0.754491	3.906342	833	0.280912	0.360000	0.401688	
833	0.306122	167	0.790419	3.906342	833	0.306122	0.387000	0.401528	
829	0.285887	171	0.783626	3.906342	829	0.285887	0.371000	0.401200	
851	0.301998	149	0.785235	3.906342	851	0.301998	0.374000	0.400911	
842	0.287411	158	0.816456	3.906342	842	0.287411	0.371000	0.400596	
847	0.327037	153	0.803922	3.906342	847	0.327037	0.400000	0.400590	
833	0.315726	167	0.826347	3.906342	833	0.315726	0.401000	0.400594	
837	0.318996	163	0.797546	3.906342	837	0.318996	0.397000	0.400557	
828	0.292271	172	0.813953	3.906342	828	0.292271	0.382000	0.400370	
828	0.318841	172	0.767442	3.906342	828	0.318841	0.396000	0.400326	
826	0.308717	174	0.729885	3.906342	826	0.308717	0.382000	0.400145	
818	0.323961	182	0.719780	3.906342	818	0.323961	0.396000	0.400104	
826	0.297821	174	0.844828	3.906342	826	0.297821	0.393000	0.400035	
836	0.352871	164	0.835366	3.906342	836	0.352871	0.432000	0.400342	
837	0.366786	163	0.797546	3.906342	837	0.366786	0.437000	0.400691	
838	0.306683	162	0.839506	3.906342	838	0.306683	0.393000	0.400619	
845	0.292308	155	0.851613	3.906342	845	0.292308	0.379000	0.400417	
831	0.311673	169	0.763314	3.906342	831	0.311673	0.388000	0.400302	
827	0.296252	173	0.797688	3.906342	827	0.296252	0.383000	0.400143	
833	0.295318	167	0.814371	3.906342	833	0.295318	0.382000	0.399978	
817	0.283966	183	0.836066	3.906342	817	0.283966	0.385000	0.399843	
831	0.294826	169	0.757396	3.906342	831	0.294826	0.373000	0.399604	
814	0.302211	186	0.779570	3.906342	814	0.302211	0.391000	0.399527	
838	0.301909	162	0.820988	3.906342	838	0.301909	0.386000	0.399409	
834	0.282974	166	0.879518	3.906342	834	0.282974	0.382000	0.399257	
852	0.287559	148	0.804054	3.906342	852	0.287559	0.364000	0.398953	
827	0.320435	173	0.826590	3.906342	827	0.320435	0.408000	0.399031	
838	0.313842	162	0.728395	3.906342	838	0.313842	0.381000	0.398878	
829	0.288299	171	0.853801	3.906342	829	0.288299	0.385000	0.398761	
846	0.346336	154	0.805195	3.906342	846	0.346336	0.417000	0.398913	
820	0.336585	180	0.833333	3.906342	820	0.336585	0.426000	0.399137	
834	0.267386	166	0.777108	3.906342	834	0.267386	0.352000	0.398751	
849	0.342756	151	0.728477	3.906342	849	0.342756	0.401000	0.398769	
822	0.271290	178	0.730337	3.906342	822	0.271290	0.353000	0.398400	
851	0.306698	149	0.812081	3.906342	851	0.306698	0.382000	0.398269	
836	0.272727	164	0.896341	3.906342	836	0.272727	0.375000	0.398084	
828	0.332126	172	0.808140	3.906342	828	0.332126	0.414000	0.398209	
812	0.312808	188	0.781915	3.906342	812	0.312808	0.401000	0.398231	
812	0.282020	188	0.840426	3.906342	812	0.282020	0.387000	0.398144	
827	0.319226	173	0.838150	3.906342	827	0.319226	0.409000	0.398228	
833	0.304922	167	0.754491	3.906342	833	0.304922	0.380000	0.398089	
820	0.315854	180	0.827778	3.906342	820	0.315854	0.408000	0.398164	
817	0.332925	183	0.896175	3.906342	817	0.332925	0.436000	0.398448	
828	0.304348	172	0.808140	3.906342	828	0.304348	0.391000	0.398393	
825	0.299394	175	0.771429	3.906342	825	0.299394	0.382000	0.398271	
819	0.344322	181	0.850829	3.906342	819	0.344322	0.436000	0.398549	
807	0.332094	193	0.803109	3.906342	807	0.332094	0.423000	0.398727	
827	0.316808	173	0.809249	3.906342	827	0.316808	0.402000	0.398751	
824	0.322816	176	0.784091	3.906342	824	0.322816	0.404000	0.398788	
825	0.311515	175	0.811429	3.906342	825	0.311515	0.399000	0.398790	
846	0.269504	154	0.779221	3.906342	846	0.269504	0.348000	0.398430	
843	0.289442	157	0.859873	3.906342	843	0.289442	0.379000	0.398293	
836	0.281100	164	0.792683	3.906342	836	0.281100	0.365000	0.398060	
815	0.262577	185	0.805405	3.906342	815	0.262577	0.363000	0.397817	
813	0.324723	187	0.802139	3.906342	813	0.324723	0.414000	0.397928	
842	0.315914	158	0.803797	3.906342	842	0.315914	0.393000	0.397895	
841	0.323424	159	0.786164	3.906342	841	0.323424	0.397000	0.397888	
822	0.315085	178	0.808989	3.906342	822	0.315085	0.403000	0.397923	
820	0.318293	180	0.816667	3.906342	820	0.318293	0.408000	0.397991	
836	0.336124	164	0.823171	3.906342	836	0.336124	0.416000	0.398111	
837	0.277180	163	0.852761	3.906342	837	0.277180	0.371000	0.397931	
826	0.300242	174	0.850575	3.906342	826	0.300242	0.396000	0.397918	
844	0.343602	156	0.814103	3.906342	844	0.343602	0.417000	0.398043	
828	0.297101	172	0.848837	3.906342	828	0.297101	0.392000	0.398004	
819	0.297924	181	0.845304	3.906342	819	0.297924	0.397000	0.397997	
826	0.312349	174	0.810345	3.906342	826	0.312349	0.399000	0.398004	
833	0.337335	167	0.802395	3.906342	833	0.337335	0.415000	0.398112	
839	0.301549	161	0.751553	3.906342	839	0.301549	0.374000	0.397960	
840	0.334524	160	0.856250	3.906342	840	0.334524	0.418000	0.398086	
820	0.313415	180	0.794444	3.906342	820	0.313415	0.400000	0.398098	
809	0.284302	191	0.842932	3.906342	809	0.284302	0.391000	0.398053	
837	0.304659	163	0.822086	3.906342	837	0.304659	0.389000	0.397998	
845	0.291124	155	0.780645	3.906342	845	0.291124	0.367000	0.397807	
860	0.309302	140	0.771429	3.906342	860	0.309302	0.374000	0.397662	
