Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
823	0.321993	177	0.824859	3.904285	823	0.321993	0.411000	0.397231	
822	0.288321	178	0.803371	3.904285	822	0.288321	0.380000	0.397040	
836	0.336124	164	0.829268	3.904285	836	0.336124	0.417000	0.397259	
841	0.300832	159	0.817610	3.904285	841	0.300832	0.383000	0.397104	
848	0.320755	152	0.736842	3.904285	848	0.320755	0.384000	0.396963	
827	0.343410	173	0.809249	3.904285	827	0.343410	0.424000	0.397251	
831	0.332130	169	0.751479	3.904285	831	0.332130	0.403000	0.397312	
825	0.307879	175	0.811429	3.904285	825	0.307879	0.396000	0.397298	
836	0.342105	164	0.780488	3.904285	836	0.342105	0.414000	0.397470	
825	0.287273	175	0.794286	3.904285	825	0.287273	0.376000	0.397251	
810	0.339506	190	0.852632	3.904285	810	0.339506	0.437000	0.397653	
837	0.342891	163	0.809816	3.904285	837	0.342891	0.419000	0.397866	
841	0.306778	159	0.855346	3.904285	841	0.306778	0.394000	0.397828	
855	0.295906	145	0.806897	3.904285	855	0.295906	0.370000	0.397555	
844	0.290284	156	0.750000	3.904285	844	0.290284	0.362000	0.397210	
843	0.303677	157	0.808917	3.904285	843	0.303677	0.383000	0.397073	
831	0.310469	169	0.792899	3.904285	831	0.310469	0.392000	0.397025	
840	0.317857	160	0.825000	3.904285	840	0.317857	0.399000	0.397043	
851	0.294947	149	0.805369	3.904285	851	0.294947	0.371000	0.396800	
844	0.291469	156	0.788462	3.904285	844	0.291469	0.369000	0.396543	
831	0.311673	169	0.769231	3.904285	831	0.311673	0.389000	0.396473	
824	0.327670	176	0.789773	3.904285	824	0.327670	0.409000	0.396587	
815	0.314110	185	0.745946	3.904285	815	0.314110	0.394000	0.396564	
819	0.301587	181	0.773481	3.904285	819	0.301587	0.387000	0.396479	
852	0.347418	148	0.831081	3.904285	852	0.347418	0.419000	0.396678	
853	0.327081	147	0.789116	3.904285	853	0.327081	0.395000	0.396663	
833	0.318127	167	0.826347	3.904285	833	0.318127	0.403000	0.396718	
841	0.273484	159	0.830189	3.904285	841	0.273484	0.362000	0.396419	
837	0.309438	163	0.773006	3.904285	837	0.309438	0.385000	0.396321	
839	0.312277	161	0.732919	3.904285	839	0.312277	0.380000	0.396183	
840	0.341667	160	0.781250	3.904285	840	0.341667	0.412000	0.396316	
828	0.320048	172	0.750000	3.904285	828	0.320048	0.394000	0.396297	
831	0.320096	169	0.757396	3.904285	831	0.320096	0.394000	0.396278	
843	0.326216	157	0.745223	3.904285	843	0.326216	0.392000	0.396243	
843	0.341637	157	0.802548	3.904285	843	0.341637	0.414000	0.396387	
854	0.304450	146	0.821918	3.904285	854	0.304450	0.380000	0.396255	
843	0.327402	157	0.815287	3.904285	843	0.327402	0.404000	0.396317	
830	0.325301	170	0.800000	3.904285	830	0.325301	0.406000	0.396394	
833	0.312125	167	0.862275	3.904285	833	0.312125	0.404000	0.396454	
833	0.321729	167	0.802395	3.904285	833	0.321729	0.402000	0.396497	
827	0.296252	173	0.763006	3.904285	827	0.296252	0.377000	0.396346	
813	0.367774	187	0.812834	3.904285	813	0.367774	0.451000	0.396766	
832	0.324519	168	0.827381	3.904285	832	0.324519	0.409000	0.396860	
837	0.308244	163	0.828221	3.904285	837	0.308244	0.393000	0.396830	
830	0.307229	170	0.805882	3.904285	830	0.307229	0.392000	0.396794	
813	0.313653	187	0.786096	3.904285	813	0.313653	0.402000	0.396833	
821	0.283800	179	0.787709	3.904285	821	0.283800	0.374000	0.396664	
834	0.304556	166	0.843373	3.904285	834	0.304556	0.394000	0.396644	
842	0.285036	158	0.810127	3.904285	842	0.285036	0.368000	0.396435	
842	0.307601	158	0.886076	3.904285	842	0.307601	0.399000	0.396454	
847	0.295159	153	0.797386	3.904285	847	0.295159	0.372000	0.396278	
821	0.337393	179	0.798883	3.904285	821	0.337393	0.420000	0.396447	
840	0.286905	160	0.806250	3.904285	840	0.286905	0.370000	0.396260	
854	0.278689	146	0.794521	3.904285	854	0.278689	0.354000	0.395962	
851	0.285546	149	0.785235	3.904285	851	0.285546	0.360000	0.395711	
832	0.328125	168	0.785714	3.904285	832	0.328125	0.405000	0.395775	
812	0.288177	188	0.787234	3.904285	812	0.288177	0.382000	0.395680	
802	0.322943	198	0.767677	3.904285	802	0.322943	0.411000	0.395785	
834	0.321343	166	0.783133	3.904285	834	0.321343	0.398000	0.395800	
838	0.298329	162	0.833333	3.904285	838	0.298329	0.385000	0.395727	
817	0.318237	183	0.765027	3.904285	817	0.318237	0.400000	0.395756	
832	0.310096	168	0.809524	3.904285	832	0.310096	0.394000	0.395744	
849	0.322733	151	0.774834	3.904285	849	0.322733	0.391000	0.395713	
834	0.293765	166	0.831325	3.904285	834	0.293765	0.383000	0.395629	
837	0.328554	163	0.779141	3.904285	837	0.328554	0.402000	0.395671	
815	0.322699	185	0.810811	3.904285	815	0.322699	0.413000	0.395783	
811	0.288533	189	0.820106	3.904285	811	0.288533	0.389000	0.395739	
843	0.320285	157	0.834395	3.904285	843	0.320285	0.401000	0.395773	
830	0.302410	170	0.841176	3.904285	830	0.302410	0.394000	0.395762	
845	0.331361	155	0.845161	3.904285	845	0.331361	0.411000	0.395858	
844	0.317536	156	0.801282	3.904285	844	0.317536	0.393000	0.395840	
841	0.305589	159	0.792453	3.904285	841	0.305589	0.383000	0.395760	
827	0.278114	173	0.820809	3.904285	827	0.278114	0.372000	0.395612	
836	0.288278	164	0.792683	3.904285	836	0.288278	0.371000	0.395461	
847	0.324675	153	0.836601	3.904285	847	0.324675	0.403000	0.395507	
829	0.332931	171	0.824561	3.904285	829	0.332931	0.417000	0.395638	
852	0.293427	148	0.783784	3.904285	852	0.293427	0.366000	0.395458	
842	0.302850	158	0.778481	3.904285	842	0.302850	0.378000	0.395353	
838	0.322196	162	0.746914	3.904285	838	0.322196	0.391000	0.395327	
826	0.324455	174	0.793103	3.904285	826	0.324455	0.406000	0.395391	
848	0.320755	152	0.782895	3.904285	848	0.320755	0.391000	0.395365	
817	0.304774	183	0.754098	3.904285	817	0.304774	0.387000	0.395315	
836	0.314593	164	0.823171	3.904285	836	0.314593	0.398000	0.395331	
817	0.329253	183	0.814208	3.904285	817	0.329253	0.418000	0.395463	
835	0.317365	165	0.806061	3.904285	835	0.317365	0.398000	0.395477	
823	0.311057	177	0.853107	3.904285	823	0.311057	0.407000	0.395544	
832	0.328125	168	0.773810	3.904285	832	0.328125	0.403000	0.395586	
817	0.309670	183	0.754098	3.904285	817	0.309670	0.391000	0.395560	
819	0.310134	181	0.817680	3.904285	819	0.310134	0.402000	0.395597	
808	0.295792	192	0.765625	3.904285	808	0.295792	0.386000	0.395543	
813	0.303813	187	0.791444	3.904285	813	0.303813	0.395000	0.395540	
