Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            891445382
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
923000	-7.904858	382	6.042152	7.068781	0.213853	0.786147	--	--	0.008065	0.991935	
924000	-7.990672	65	2.867741	2.877365	0.059779	0.940221	0.992348	0.007652	0.012449	0.987551	
925000	-11.191280	82	3.692773	22.917138	0.302135	0.697865	0.561121	0.438879	0.007474	0.992526	
926000	-8.444593	486	3.617988	3.219323	0.086099	0.913901	--	--	0.007398	0.992602	
927000	-8.221393	484	8.256332	13.048704	0.363371	0.636629	0.904007	0.095993	0.046563	0.953437	
928000	-8.915402	162	5.935441	2.217767	0.242919	0.757081	--	--	0.019919	0.980081	
929000	-9.249475	142	2.605314	9.951750	0.146074	0.853926	--	--	0.001830	0.998170	
930000	-7.861086	240	12.188716	9.285690	0.368180	0.631820	0.853520	0.146480	0.054555	0.945445	
931000	-8.090551	375	9.555575	11.404954	0.310125	0.689875	--	--	0.049639	0.950361	
932000	-7.887749	331	4.063978	5.403063	0.192248	0.807752	0.793896	0.206104	0.009459	0.990541	
933000	-7.987992	466	2.926789	5.624863	0.083182	0.916818	0.927965	0.072035	0.001685	0.998315	
934000	-8.082122	476	8.420484	2.639431	0.259232	0.740768	0.996431	0.003569	0.023261	0.976739	
935000	-8.586210	31	14.005523	7.520741	0.417001	0.582999	0.968650	0.031350	0.075724	0.924276	
936000	-8.127440	270	2.741504	8.826405	0.090473	0.909527	--	--	0.001289	0.998711	
937000	-8.719546	325	2.920305	6.118694	0.128466	0.871534	--	--	0.002158	0.997842	
938000	-8.101160	53	11.090496	9.786398	0.355967	0.644033	0.960157	0.039843	0.149238	0.850762	
939000	-8.107127	115	11.131182	4.333917	0.405556	0.594444	0.848608	0.151392	0.032873	0.967127	
940000	-8.204294	458	3.450235	9.247108	0.105979	0.894021	0.937392	0.062608	0.003707	0.996293	
941000	-8.631288	285	1.257792	2.736183	0.020637	0.979363	--	--	0.000625	0.999375	
942000	-7.777001	53	8.121658	5.735842	0.273901	0.726099	0.982536	0.017464	0.086824	0.913176	
943000	-7.761754	85	7.994687	4.410753	0.230015	0.769985	0.976709	0.023291	0.029035	0.970965	
944000	-8.534789	393	3.287358	1.585282	0.102209	0.897791	0.994004	0.005996	0.004772	0.995228	
945000	-9.176862	300	0.553082	4.947212	0.006767	0.993233	0.357408	0.642592	0.000237	0.999763	
946000	-7.848366	63	1.629141	4.435805	0.011138	0.988862	0.964860	0.035140	0.000976	0.999024	
947000	-8.504415	162	6.776806	3.637471	0.245751	0.754249	--	--	0.026145	0.973855	
948000	-7.771504	241	10.995878	10.912884	0.365799	0.634201	0.973231	0.026769	0.119934	0.880066	
949000	-7.710159	85	3.812082	3.024206	0.079441	0.920559	0.980146	0.019854	0.007137	0.992863	
950000	-8.240496	195	2.035109	10.480627	0.037283	0.962717	--	--	0.002940	0.997060	
951000	-8.160935	63	15.632022	17.988050	0.389001	0.610999	0.947752	0.052248	0.086300	0.913700	
952000	-7.167728	500	6.202345	5.583427	0.167375	0.832625	--	--	0.015911	0.984089	
953000	-8.329853	285	1.871548	5.695928	0.051754	0.948246	--	--	0.001508	0.998492	
954000	-7.974354	348	12.760599	8.391993	0.362244	0.637756	--	--	0.041028	0.958972	
955000	-8.032605	236	5.011328	5.040542	0.199631	0.800369	0.870199	0.129801	0.012573	0.987427	
956000	-10.431093	40	2.026581	17.680150	0.095023	0.904977	0.428773	0.571227	0.000829	0.999171	
957000	-8.315223	362	6.935749	8.499546	0.304468	0.695532	--	--	0.023983	0.976017	
958000	-9.864759	399	23.691910	7.962846	0.457488	0.542512	--	--	0.186075	0.813925	
959000	-7.508586	429	9.845235	7.151065	0.327211	0.672789	0.970364	0.029636	0.054065	0.945935	
960000	-9.434550	479	11.806328	0.903731	0.640379	0.359621	0.982385	0.017615	0.095400	0.904600	
961000	-8.020121	439	4.571216	2.774895	0.144365	0.855635	0.994024	0.005976	0.012776	0.987224	
962000	-8.072748	30	14.055608	4.774049	0.429079	0.570921	--	--	0.092274	0.907726	
963000	-7.665277	352	5.149196	5.892994	0.233882	0.766118	--	--	0.023026	0.976974	
964000	-7.611069	186	5.489070	6.070275	0.219274	0.780726	0.977841	0.022159	0.022668	0.977332	
965000	-8.294475	468	10.838466	4.896446	0.380248	0.619752	--	--	0.055457	0.944543	
966000	-8.153913	251	5.977049	6.224261	0.205009	0.794991	--	--	0.008608	0.991392	
967000	-8.413716	357	18.407409	6.973905	0.384596	0.615404	--	--	0.102529	0.897471	
968000	-7.632634	409	6.665505	4.221276	0.299348	0.700652	0.977413	0.022587	0.036548	0.963452	
969000	-7.741480	171	8.580811	3.829604	0.316332	0.683668	0.995724	0.004276	0.049684	0.950316	
970000	-8.513014	409	14.814465	13.135357	0.455412	0.544588	0.872289	0.127711	0.149620	0.850380	
971000	-9.695370	273	19.085940	7.322866	0.455732	0.544268	0.718807	0.281193	0.104609	0.895391	
972000	-8.129416	111	3.947961	7.795092	0.118203	0.881797	0.738474	0.261526	0.004533	0.995467	
973000	-8.429516	44	7.127904	9.355045	0.232153	0.767847	0.525873	0.474127	0.022081	0.977919	
974000	-8.463696	410	1.948883	8.627772	0.069586	0.930414	--	--	0.001074	0.998926	
975000	-8.220511	38	4.891029	3.211104	0.212634	0.787366	--	--	0.009003	0.990997	
976000	-7.764483	379	11.147851	6.629372	0.358793	0.641207	0.698047	0.301953	0.054377	0.945623	
977000	-8.628010	317	2.551677	7.957000	0.084687	0.915313	0.835698	0.164302	0.004209	0.995791	
978000	-8.872547	185	9.168042	3.271772	0.416129	0.583871	--	--	0.083502	0.916498	
979000	-7.917270	104	5.790657	6.140830	0.178588	0.821412	0.950352	0.049648	0.010645	0.989355	
980000	-9.481884	489	1.959377	11.655353	0.066716	0.933284	0.914490	0.085510	0.001617	0.998383	
981000	-9.147683	364	6.248871	0.825329	0.460217	0.539783	0.960950	0.039050	0.061208	0.938792	
982000	-9.457598	372	12.803553	1.205381	0.658862	0.341138	--	--	0.042662	0.957338	
983000	-8.117544	465	2.022322	2.826450	0.048530	0.951470	--	--	0.001669	0.998331	
984000	-8.884129	359	12.184161	21.074518	0.447460	0.552540	0.811136	0.188864	0.045107	0.954893	
985000	-7.985049	78	5.838163	9.281995	0.177298	0.822702	--	--	0.019122	0.980878	
986000	-8.326847	28	13.258559	8.773260	0.375961	0.624039	--	--	0.074669	0.925331	
987000	-9.030672	126	1.130750	6.611281	0.015491	0.984509	--	--	0.001060	0.998940	
988000	-9.230579	123	4.387112	1.326493	0.183843	0.816157	0.999032	0.000968	0.011696	0.988304	
989000	-7.940940	209	8.604331	11.595669	0.294902	0.705098	0.891893	0.108107	0.001606	0.998394	
990000	-7.646402	299	6.274744	7.611587	0.270456	0.729544	--	--	0.024825	0.975175	
991000	-7.853109	9	4.937123	7.768080	0.181161	0.818839	--	--	0.008507	0.991493	
992000	-8.451272	190	7.452345	15.789028	0.285680	0.714320	--	--	0.028188	0.971812	
993000	-7.634110	257	5.733761	6.955725	0.224148	0.775852	--	--	0.008429	0.991571	
994000	-8.099374	232	7.058837	1.254235	0.384831	0.615169	0.998344	0.001656	0.036172	0.963828	
995000	-8.486591	169	2.928671	9.562180	0.134359	0.865641	0.869633	0.130367	0.006315	0.993685	
996000	-8.766300	94	11.884524	21.614762	0.401925	0.598075	--	--	0.135404	0.864596	
997000	-7.699928	114	2.282771	7.451969	0.042101	0.957899	0.748094	0.251906	0.001413	0.998587	
998000	-8.162436	415	5.965096	2.134415	0.245425	0.754575	--	--	0.022829	0.977171	
999000	-8.180412	438	4.252903	2.081356	0.116653	0.883347	0.919302	0.080698	0.006058	0.993942	
1000000	-7.498025	112	4.586225	6.528517	0.141300	0.858700	0.987753	0.012247	0.004630	0.995370	
1001000	-7.789423	326	3.144942	7.519908	0.061915	0.938085	--	--	0.001012	0.998988	
1002000	-7.844848	196	4.445433	3.832834	0.125614	0.874386	--	--	0.005304	0.994696	
1003000	-8.084670	446	2.151644	3.773413	0.034028	0.965972	0.985929	0.014071	0.003312	0.996688	
1004000	-8.226104	286	4.789473	8.820061	0.133627	0.866373	--	--	0.012597	0.987403	
1005000	-7.931507	264	13.096593	3.963474	0.412826	0.587174	--	--	0.113809	0.886191	
1006000	-8.513992	288	5.094063	1.964674	0.303477	0.696523	0.985764	0.014236	0.014790	0.985210	
1007000	-8.233679	111	5.467332	2.213069	0.227193	0.772807	0.940160	0.059840	0.007588	0.992412	
1008000	-8.245619	214	13.369246	5.510762	0.374571	0.625429	--	--	0.038085	0.961915	
1009000	-7.791712	102	11.561085	6.142565	0.341085	0.658915	0.956957	0.043043	0.037610	0.962390	
1010000	-8.045846	237	9.520186	9.668509	0.281889	0.718111	0.866380	0.133620	0.032652	0.967348	
1011000	-11.188416	307	3.037763	19.064865	0.195078	0.804922	--	--	0.007016	0.992984	
1012000	-7.915762	158	8.111474	11.342843	0.350104	0.649896	--	--	0.038361	0.961639	
1013000	-8.310868	177	11.718153	7.170204	0.404414	0.595586	0.968369	0.031631	0.090910	0.909090	
1014000	-8.599257	277	2.513091	7.611845	0.072081	0.927919	0.578484	0.421516	0.005949	0.994051	
1015000	-8.121057	163	8.352158	8.732583	0.303748	0.696252	--	--	0.015381	0.984619	
1016000	-7.920032	23	8.335517	6.079745	0.392084	0.607916	--	--	0.017790	0.982210	
1017000	-7.466795	294	5.061865	4.668005	0.212468	0.787532	0.977276	0.022724	0.026775	0.973225	
1018000	-8.080429	120	5.134699	7.249479	0.266092	0.733908	--	--	0.011953	0.988047	
1019000	-8.177464	110	11.621534	6.824612	0.412609	0.587391	--	--	0.077534	0.922466	
1020000	-8.111067	5	6.395202	2.070965	0.315865	0.684135	0.992793	0.007207	0.032492	0.967508	
1021000	-8.118757	415	11.841967	9.679492	0.400636	0.599364	--	--	0.085480	0.914520	
1022000	-8.181822	373	8.054054	1.955875	0.324449	0.675551	--	--	0.022329	0.977671	
1023000	-10.520662	323	20.505872	2.873416	0.586636	0.413364	0.987628	0.012372	0.104519	0.895481	
1024000	-7.467699	21	6.550858	4.101169	0.270253	0.729747	0.979756	0.020244	0.029482	0.970518	
1025000	-7.766983	63	14.921164	7.305132	0.345125	0.654875	0.987627	0.012373	0.067693	0.932307	
1026000	-8.454846	34	15.235134	12.301732	0.474278	0.525722	0.730302	0.269698	0.229294	0.770706	
1027000	-8.113883	61	4.585250	3.781912	0.094205	0.905795	0.975828	0.024172	0.007840	0.992160	
1028000	-9.177162	254	17.713669	7.554361	0.458415	0.541585	--	--	0.099808	0.900192	
1029000	-7.905053	376	3.135252	3.860687	0.066105	0.933895	0.983554	0.016446	0.003307	0.996693	
1030000	-8.137487	161	9.414573	10.357778	0.388077	0.611923	--	--	0.052070	0.947930	
1031000	-8.347995	315	4.668013	3.755310	0.160023	0.839977	--	--	0.009848	0.990152	
1032000	-7.786018	84	5.237361	9.574670	0.197686	0.802314	0.965993	0.034007	0.004462	0.995538	
1033000	-8.931306	127	2.115546	1.790910	0.035414	0.964586	0.655063	0.344937	0.001173	0.998827	
1034000	-9.179386	128	1.162645	2.335016	0.006038	0.993962	0.927488	0.072512	0.000536	0.999464	
1035000	-8.136198	65	9.883365	3.974601	0.327925	0.672075	0.994101	0.005899	0.106460	0.893540	
1036000	-9.036446	475	2.280699	1.512033	0.039838	0.960162	0.995711	0.004289	0.001540	0.998460	
1037000	-7.551623	199	8.271467	7.714637	0.361863	0.638137	--	--	0.025736	0.974264	
1038000	-7.643653	107	4.648672	5.657667	0.176264	0.823736	0.833727	0.166273	0.009907	0.990093	
1039000	-8.217357	140	16.412481	9.505229	0.445054	0.554946	--	--	0.088574	0.911426	
1040000	-7.964635	436	4.446992	5.908252	0.227866	0.772134	--	--	0.010094	0.989906	
1041000	-7.912901	58	10.278166	9.009357	0.329605	0.670395	0.853381	0.146619	0.036209	0.963791	
1042000	-8.865278	299	11.420697	21.780027	0.441252	0.558748	--	--	0.089703	0.910297	
1043000	-7.945143	72	10.576812	4.081994	0.392192	0.607808	--	--	0.047123	0.952877	
1044000	-8.041838	33	9.271113	4.721803	0.347004	0.652996	0.931684	0.068316	0.047423	0.952577	
1045000	-7.640103	190	12.054459	10.420479	0.357043	0.642957	--	--	0.056293	0.943707	
1046000	-8.590192	493	8.934532	17.152285	0.400980	0.599020	0.829364	0.170636	0.063800	0.936200	
1047000	-7.717628	41	1.901196	6.509492	0.034545	0.965455	0.943730	0.056270	0.001830	0.998170	
1048000	-8.600999	340	13.032496	12.490596	0.447267	0.552733	0.811419	0.188581	0.051090	0.948910	
1049000	-8.157824	356	5.815940	3.065032	0.298200	0.701800	0.982619	0.017381	0.043531	0.956469	
1050000	-8.172683	482	6.785049	13.216118	0.286163	0.713837	0.952025	0.047975	0.036466	0.963534	
1051000	-9.817356	382	0.371886	2.792593	0.001177	0.998823	--	--	0.000029	0.999971	
1052000	-8.341485	352	3.998122	9.323823	0.211252	0.788748	--	--	0.016037	0.983963	
1053000	-7.683957	66	11.179056	10.319107	0.341560	0.658440	0.946334	0.053666	0.055611	0.944389	
1054000	-8.108291	158	13.254626	12.502618	0.436632	0.563368	--	--	0.087587	0.912413	
1055000	-8.923985	116	7.899791	17.120237	0.297596	0.702404	0.758711	0.241289	0.022630	0.977370	
1056000	-8.279174	46	13.406840	21.044379	0.383002	0.616998	0.935968	0.064032	0.048158	0.951842	
1057000	-8.470556	399	6.526995	3.182816	0.231759	0.768241	--	--	0.027546	0.972454	
1058000	-8.925267	246	18.433397	15.299700	0.459239	0.540761	0.933089	0.066911	0.129788	0.870212	
1059000	-8.057939	267	13.143990	6.105590	0.380757	0.619243	0.976874	0.023126	0.093142	0.906858	
1060000	-7.961071	240	2.314473	6.402668	0.043946	0.956054	0.666175	0.333825	0.002205	0.997795	
1061000	-7.011032	428	8.685977	4.584677	0.256963	0.743037	0.993187	0.006813	0.036954	0.963046	
1062000	-8.863218	379	17.870913	4.477553	0.451623	0.548377	0.822194	0.177806	0.109757	0.890243	
1063000	-8.228385	59	16.980716	7.505283	0.431316	0.568684	0.926665	0.073335	0.079168	0.920832	
1064000	-7.891115	307	2.755502	4.698015	0.074539	0.925461	--	--	0.003893	0.996107	
1065000	-8.024102	379	2.757093	5.410083	0.057757	0.942243	0.456677	0.543323	0.004001	0.995999	
1066000	-9.486860	444	21.131763	6.156555	0.460808	0.539192	0.975288	0.024712	0.201628	0.798372	
1067000	-8.709566	25	16.352002	5.182712	0.410753	0.589247	--	--	0.132845	0.867155	
1068000	-8.218838	407	2.287047	6.624282	0.097050	0.902950	--	--	0.008245	0.991755	
1069000	-7.872867	345	8.488079	7.708179	0.314583	0.685417	0.814267	0.185733	0.052876	0.947124	
1070000	-7.565698	439	8.340755	9.344100	0.305567	0.694433	0.962180	0.037820	0.043564	0.956436	
1071000	-8.817651	101	18.198095	6.683752	0.448842	0.551158	0.982421	0.017579	0.104073	0.895927	
1072000	-8.762943	323	5.339716	3.347605	0.212045	0.787955	0.960454	0.039546	0.010755	0.989245	
1073000	-7.559016	178	3.141071	3.691978	0.120881	0.879119	0.917728	0.082272	0.002349	0.997651	
1074000	-7.921452	181	2.204476	4.371625	0.027717	0.972283	0.846629	0.153371	0.001974	0.998026	
1075000	-8.437345	165	4.560583	10.040807	0.155336	0.844664	0.628681	0.371319	0.011402	0.988598	
1076000	-8.188767	59	1.180691	7.096250	0.014252	0.985748	0.602371	0.397629	0.000549	0.999451	
1077000	-7.872202	339	6.572711	6.859359	0.349547	0.650453	0.964002	0.035998	0.022788	0.977212	
1078000	-8.467779	486	10.206974	16.765360	0.383375	0.616625	--	--	0.064694	0.935306	
1079000	-8.073698	447	1.701698	4.753650	0.011600	0.988400	0.742260	0.257740	0.001481	0.998519	
1080000	-8.321068	272	2.206341	3.273268	0.048272	0.951728	--	--	0.004514	0.995486	
1081000	-8.317419	390	5.042064	10.951787	0.262198	0.737802	0.909033	0.090967	0.023809	0.976191	
1082000	-8.207456	249	8.568664	9.692602	0.306242	0.693758	--	--	0.074425	0.925575	
1083000	-9.736664	354	15.477832	2.687357	0.496502	0.503498	--	--	0.094556	0.905444	
1084000	-8.345977	363	5.290003	6.248567	0.214312	0.785688	--	--	0.016546	0.983454	
1085000	-10.243852	442	8.702395	0.481319	0.740088	0.259912	0.999381	0.000619	0.031165	0.968835	
1086000	-7.728366	139	8.490047	9.890101	0.342467	0.657533	--	--	0.041742	0.958258	
1087000	-7.623329	439	5.167740	5.493017	0.168781	0.831219	0.980261	0.019739	0.017079	0.982921	
1088000	-8.159497	329	10.968345	11.678788	0.414687	0.585313	0.885390	0.114610	0.057338	0.942662	
1089000	-7.772220	261	4.145822	3.599236	0.141188	0.858812	0.965596	0.034404	0.008933	0.991067	
1090000	-8.051481	350	11.874883	4.399336	0.423049	0.576951	0.989631	0.010369	0.028896	0.971104	
1091000	-10.142435	49	6.231804	0.464872	0.417653	0.582347	--	--	0.018708	0.981292	
1092000	-9.164837	68	0.789954	5.514247	0.004450	0.995550	--	--	0.000313	0.999687	
1093000	-7.634736	373	11.470841	7.648047	0.384000	0.616000	--	--	0.048011	0.951989	
1094000	-8.366430	489	17.798033	10.046859	0.458625	0.541375	0.978972	0.021028	0.085487	0.914513	
1095000	-7.847113	258	2.418682	5.196948	0.049714	0.950286	--	--	0.001825	0.998175	
1096000	-8.030939	6	6.114864	9.858284	0.196078	0.803922	0.699871	0.300129	0.005746	0.994254	
1097000	-7.074167	278	8.628951	6.137385	0.295592	0.704408	0.993012	0.006988	0.018672	0.981328	
1098000	-7.925881	5	2.490780	6.590224	0.054272	0.945728	0.883539	0.116461	0.006429	0.993571	
1099000	-7.837847	329	7.629709	7.446855	0.326777	0.673223	0.933141	0.066859	0.028697	0.971303	
1100000	-8.473039	360	20.636850	9.312869	0.410876	0.589124	0.984249	0.015751	0.100981	0.899019	
1101000	-8.717986	381	9.394384	2.593583	0.370472	0.629528	--	--	0.051935	0.948065	
1102000	-8.052087	30	11.815796	14.659977	0.431951	0.568049	--	--	0.085448	0.914552	
1103000	-7.421971	121	8.808017	6.881847	0.352245	0.647755	--	--	0.040480	0.959520	
1104000	-8.633216	442	5.952244	11.761140	0.301638	0.698362	0.785048	0.214952	0.019411	0.980589	
1105000	-8.737648	221	16.730716	9.685626	0.452172	0.547828	--	--	0.080680	0.919320	
1106000	-8.467812	318	11.645284	15.971708	0.335107	0.664893	0.570502	0.429498	0.114045	0.885955	
1107000	-7.034827	12	6.269443	3.779332	0.240557	0.759443	0.918621	0.081379	0.001755	0.998245	
1108000	-7.740768	384	8.335206	7.053453	0.297637	0.702363	0.949686	0.050314	0.051157	0.948843	
1109000	-7.964913	299	14.087984	12.433363	0.435715	0.564285	--	--	0.102826	0.897174	
1110000	-8.142448	123	11.503726	7.666455	0.306731	0.693269	0.983161	0.016839	0.071709	0.928291	
1111000	-8.433433	360	2.538670	10.273660	0.034600	0.965400	0.940082	0.059918	0.002383	0.997617	
1112000	-9.985762	419	19.284856	5.006139	0.469075	0.530925	0.981382	0.018618	0.197414	0.802586	
1113000	-9.724596	150	23.266058	14.620240	0.458959	0.541041	--	--	0.174173	0.825827	
1114000	-8.983065	71	10.255895	19.192751	0.440270	0.559730	--	--	0.045520	0.954480	
1115000	-8.562192	75	8.724378	2.399459	0.368627	0.631373	--	--	0.032895	0.967105	
1116000	-9.302566	183	1.319656	3.234828	0.008817	0.991183	--	--	0.001884	0.998116	
1117000	-8.028710	343	7.591443	5.541466	0.363350	0.636650	0.972930	0.027070	0.031942	0.968058	
1118000	-8.266545	163	11.057421	5.274596	0.368802	0.631198	--	--	0.025836	0.974164	
1119000	-9.026911	46	6.277541	19.639431	0.222334	0.777666	0.913075	0.086925	0.012842	0.987158	
1120000	-7.698811	357	5.752642	3.559987	0.128295	0.871705	--	--	0.013727	0.986273	
1121000	-8.298753	101	4.056521	1.553964	0.210599	0.789401	0.997510	0.002490	0.007069	0.992931	
1122000	-8.097061	478	12.744530	8.385921	0.402765	0.597235	--	--	0.059725	0.940275	
1123000	-7.979216	171	10.203022	11.608197	0.389657	0.610343	0.967974	0.032026	0.077987	0.922013	
1124000	-8.277776	23	7.505890	2.615022	0.397907	0.602093	--	--	0.013531	0.986469	
1125000	-8.386261	380	15.245876	5.315815	0.388495	0.611505	0.991907	0.008093	0.097501	0.902499	
1126000	-9.046765	99	11.795723	21.380403	0.420399	0.579601	0.702900	0.297100	0.045835	0.954165	
1127000	-8.031269	322	2.745034	2.184385	0.071896	0.928104	0.834654	0.165346	0.003590	0.996410	
1128000	-8.405407	292	8.945550	11.169194	0.309943	0.690057	0.857970	0.142030	0.042951	0.957049	
1129000	-8.552335	472	5.836698	8.616810	0.221517	0.778483	0.651573	0.348427	0.014560	0.985440	
1130000	-8.318739	22	11.480217	14.681658	0.329770	0.670230	--	--	0.038409	0.961591	
1131000	-8.153528	245	3.424400	2.581718	0.121329	0.878671	0.910778	0.089222	0.005206	0.994794	
1132000	-7.910982	466	5.927346	8.542062	0.234573	0.765427	0.912717	0.087283	0.007274	0.992726	
1133000	-7.915591	48	7.105259	9.495696	0.237100	0.762900	--	--	0.037085	0.962915	
1134000	-10.139569	46	36.453361	11.150845	0.473337	0.526663	0.981734	0.018266	0.172426	0.827574	
1135000	-8.283556	180	10.417488	5.119205	0.319377	0.680623	0.967189	0.032811	0.016426	0.983574	
1136000	-8.600958	406	17.735537	10.764635	0.474566	0.525434	--	--	0.116341	0.883659	
1137000	-8.537001	86	0.663493	4.958729	0.004442	0.995558	0.873558	0.126442	0.000309	0.999691	
1138000	-8.379833	442	5.011467	9.124013	0.235224	0.764776	0.827210	0.172790	0.013120	0.986880	
1139000	-8.216589	259	6.482386	9.554720	0.204057	0.795943	0.866604	0.133396	0.024632	0.975368	
1140000	-8.032764	212	4.769212	9.115454	0.121204	0.878796	0.942609	0.057391	0.014128	0.985872	
1141000	-7.652594	379	7.769631	6.185011	0.269522	0.730478	0.650313	0.349687	0.028766	0.971234	
1142000	-8.933228	485	16.891410	25.729646	0.483029	0.516971	--	--	0.067731	0.932269	
1143000	-7.847558	168	4.352913	4.608987	0.196568	0.803432	--	--	0.004443	0.995557	
1144000	-7.982552	242	6.026173	11.409217	0.208097	0.791903	0.825313	0.174687	0.012008	0.987992	
1145000	-7.813321	269	4.966885	8.907807	0.121261	0.878739	--	--	0.002420	0.997580	
1146000	-7.751144	281	8.626226	5.046635	0.218348	0.781652	0.983311	0.016689	0.027352	0.972648	
1147000	-7.850222	126	9.931787	4.475606	0.326612	0.673388	--	--	0.056655	0.943345	
1148000	-7.938844	53	4.891699	7.275053	0.151006	0.848994	0.960762	0.039238	0.040127	0.959873	
1149000	-7.887103	351	12.552704	13.744085	0.396663	0.603337	--	--	0.054983	0.945017	
1150000	-8.363872	463	9.796599	10.600675	0.368235	0.631765	0.907283	0.092717	0.090454	0.909546	
1151000	-8.448238	160	4.142566	4.518976	0.110633	0.889367	0.676302	0.323698	0.020011	0.979989	
1152000	-7.494919	25	4.944794	5.051377	0.151431	0.848569	--	--	0.018782	0.981218	
1153000	-9.830680	394	28.800963	13.112117	0.476274	0.523726	--	--	0.188145	0.811855	
1154000	-8.471549	143	2.377322	3.093727	0.088899	0.911101	--	--	0.004612	0.995388	
1155000	-7.568965	25	4.834800	3.360714	0.160918	0.839082	--	--	0.017189	0.982811	
1156000	-8.488193	435	1.799037	3.930050	0.035678	0.964322	0.976899	0.023101	0.001888	0.998112	
1157000	-7.800353	190	14.804586	7.496601	0.387453	0.612547	--	--	0.073777	0.926223	
1158000	-7.899431	305	7.167808	9.417128	0.225718	0.774282	0.855820	0.144180	0.019173	0.980827	
1159000	-8.662282	113	1.752568	8.198854	0.029676	0.970324	0.903044	0.096956	0.001263	0.998737	
1160000	-7.328943	348	2.152368	4.488619	0.030559	0.969441	--	--	0.001475	0.998525	
1161000	-8.342554	318	5.535933	5.096984	0.141057	0.858943	0.664761	0.335239	0.026941	0.973059	
1162000	-7.519590	54	6.113644	5.866532	0.266130	0.733870	--	--	0.014891	0.985109	
1163000	-7.385245	84	8.318596	4.435392	0.297869	0.702131	0.993063	0.006937	0.010094	0.989906	
1164000	-10.134948	24	20.883463	5.886612	0.480272	0.519728	0.975040	0.024960	0.137458	0.862542	
1165000	-7.953671	293	4.528280	2.816680	0.207261	0.792739	0.995330	0.004670	0.004036	0.995964	
1166000	-8.499135	64	11.000570	17.802802	0.377603	0.622397	0.836646	0.163354	0.097695	0.902305	
1167000	-12.274955	68	31.895085	4.295228	0.484307	0.515693	--	--	0.201760	0.798240	
1168000	-9.172121	272	19.478380	6.821455	0.464490	0.535510	--	--	0.183637	0.816363	
1169000	-8.348669	31	6.119953	2.824841	0.227110	0.772890	0.991018	0.008982	0.016684	0.983316	
1170000	-7.983245	209	13.653723	8.910755	0.381686	0.618314	0.940487	0.059513	0.004731	0.995269	
1171000	-8.090251	37	4.007795	5.840753	0.105417	0.894583	0.972724	0.027276	0.016100	0.983900	
1172000	-7.480274	46	7.024963	9.208791	0.180229	0.819771	0.976053	0.023947	0.013003	0.986997	
1173000	-9.035067	241	0.867684	8.002466	0.008591	0.991409	0.906859	0.093141	0.001165	0.998835	
1174000	-10.205899	247	0.889852	10.084606	0.008631	0.991369	--	--	0.000180	0.999820	
1175000	-7.956853	305	9.156793	6.183462	0.265459	0.734541	0.931542	0.068458	0.028611	0.971389	
1176000	-7.572991	158	6.017771	3.923465	0.239336	0.760664	--	--	0.019241	0.980759	
1177000	-7.647008	186	10.753156	4.536031	0.398870	0.601130	0.991016	0.008984	0.069458	0.930542	
1178000	-8.584033	21	2.485331	8.832754	0.096461	0.903539	0.854435	0.145565	0.006158	0.993842	
1179000	-9.401618	273	0.668825	4.009196	0.005483	0.994517	0.208638	0.791362	0.000211	0.999789	
1180000	-9.324636	292	22.505004	24.620532	0.481288	0.518712	0.724793	0.275207	0.208319	0.791681	
1181000	-8.801556	87	2.812436	9.329840	0.057096	0.942904	0.875487	0.124513	0.001949	0.998051	
1182000	-8.558180	419	4.010127	1.764893	0.178739	0.821261	0.995890	0.004110	0.015874	0.984126	
1183000	-7.807932	380	9.149604	5.693483	0.275293	0.724707	0.987957	0.012043	0.043314	0.956686	
1184000	-8.052677	116	7.611997	9.457308	0.249608	0.750392	0.881368	0.118632	0.018149	0.981851	
1185000	-8.783151	131	21.847184	22.195842	0.455769	0.544231	--	--	0.118631	0.881369	
1186000	-8.649205	264	24.186189	22.969275	0.492027	0.507973	--	--	0.296532	0.703468	
1187000	-8.395337	385	1.924200	6.953913	0.048462	0.951538	--	--	0.003553	0.996447	
1188000	-7.472859	232	5.102962	2.520041	0.180497	0.819503	0.992194	0.007806	0.020799	0.979201	
