Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            371628164
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
5846000	-8.231086	19	9.295654	8.899864	0.322160	0.677840	0.754490	0.245510	0.055084	0.944916	
5847000	-9.287957	262	8.180130	0.856411	0.602312	0.397688	--	--	0.023536	0.976464	
5848000	-7.920678	361	10.512412	9.280476	0.389784	0.610216	--	--	0.024614	0.975386	
5849000	-7.792516	252	9.280377	4.024743	0.366250	0.633750	0.986632	0.013368	0.051448	0.948552	
5850000	-7.236752	232	6.166548	4.617064	0.206252	0.793748	0.979059	0.020941	0.031014	0.968986	
5851000	-10.441625	422	21.765664	4.839355	0.524366	0.475634	0.977579	0.022421	0.175357	0.824643	
5852000	-7.982250	402	10.027360	10.362250	0.344323	0.655677	--	--	0.044250	0.955750	
5853000	-8.434722	246	13.658227	7.674640	0.416793	0.583207	0.976923	0.023077	0.067611	0.932389	
5854000	-8.456505	214	17.534425	7.570378	0.417201	0.582799	--	--	0.060198	0.939802	
5855000	-9.036532	303	15.471493	19.513246	0.491649	0.508351	0.796837	0.203163	0.081047	0.918953	
5856000	-7.796678	377	4.987792	2.664150	0.191660	0.808340	--	--	0.000356	0.999644	
5857000	-8.115484	413	8.030492	3.968023	0.269600	0.730400	--	--	0.030538	0.969462	
5858000	-7.213487	18	4.901199	4.524092	0.094760	0.905240	0.777554	0.222446	0.005638	0.994362	
5859000	-8.723045	443	3.065409	1.343192	0.220371	0.779629	--	--	0.009905	0.990095	
5860000	-7.992385	487	2.860547	4.316878	0.088566	0.911434	0.952208	0.047792	0.004155	0.995845	
5861000	-7.899786	400	18.137493	10.340440	0.362369	0.637631	0.980296	0.019704	0.082431	0.917569	
5862000	-8.938788	464	18.580246	17.345720	0.434723	0.565277	0.459982	0.540018	0.193657	0.806343	
5863000	-8.835037	188	1.926608	7.363969	0.049459	0.950541	--	--	0.001128	0.998872	
5864000	-8.439099	166	7.756887	5.085795	0.260897	0.739103	--	--	0.049430	0.950570	
5865000	-8.191134	445	6.674915	9.519829	0.268902	0.731098	0.976497	0.023503	0.016387	0.983613	
5866000	-9.660650	339	11.170060	0.440662	0.808807	0.191193	0.999876	0.000124	0.049768	0.950232	
5867000	-9.966708	301	14.037056	2.759079	0.435461	0.564539	--	--	0.023822	0.976178	
5868000	-7.428714	41	3.241939	6.103047	0.086062	0.913938	0.965942	0.034058	0.005065	0.994935	
5869000	-8.419747	313	2.276978	9.150829	0.034360	0.965640	--	--	0.002847	0.997153	
5870000	-8.025228	24	4.437987	3.975577	0.199473	0.800527	0.971078	0.028922	0.011247	0.988753	
5871000	-8.279691	219	12.468717	1.661959	0.670279	0.329721	--	--	0.062847	0.937153	
5872000	-7.697586	484	8.977427	7.304887	0.339157	0.660843	0.965350	0.034650	0.047550	0.952450	
5873000	-8.025572	72	13.627100	7.272736	0.433720	0.566280	--	--	0.075036	0.924964	
5874000	-8.402928	487	2.365542	7.169077	0.074749	0.925251	0.869166	0.130834	0.003061	0.996939	
5875000	-9.813726	121	18.355827	2.203682	0.526555	0.473445	--	--	0.117369	0.882631	
5876000	-8.407462	70	2.322754	5.889563	0.053380	0.946620	0.885508	0.114492	0.002011	0.997989	
5877000	-7.773959	233	3.901234	7.731432	0.084444	0.915556	0.928728	0.071272	0.005160	0.994840	
5878000	-8.417465	469	16.838623	14.596839	0.410126	0.589874	0.890252	0.109748	0.131594	0.868406	
5879000	-9.170565	9	5.472772	16.799410	0.280134	0.719866	--	--	0.012330	0.987670	
5880000	-9.889028	221	16.617529	35.248730	0.491092	0.508908	--	--	0.114452	0.885548	
5881000	-8.323900	69	15.018961	10.245173	0.416932	0.583068	--	--	0.081427	0.918573	
5882000	-7.678143	114	1.823758	5.678177	0.025141	0.974859	0.759280	0.240720	0.000882	0.999118	
5883000	-8.383132	130	4.030541	1.595248	0.212593	0.787407	--	--	0.004703	0.995297	
5884000	-7.228155	135	5.598321	6.592098	0.244359	0.755641	--	--	0.011721	0.988279	
5885000	-8.252402	192	2.479586	4.315984	0.078776	0.921224	--	--	0.002148	0.997852	
5886000	-8.062672	96	18.028704	12.925752	0.439144	0.560856	0.962181	0.037819	0.123709	0.876291	
5887000	-7.649096	497	11.767319	10.760924	0.413808	0.586192	--	--	0.025161	0.974839	
5888000	-8.050445	132	12.622603	4.829866	0.373611	0.626389	0.996309	0.003691	0.019250	0.980750	
5889000	-7.660685	138	6.820486	10.011076	0.261033	0.738967	0.953398	0.046602	0.012748	0.987252	
5890000	-8.100764	327	8.964560	9.294197	0.333444	0.666556	--	--	0.042238	0.957762	
5891000	-8.784835	47	7.818641	1.185371	0.354486	0.645514	--	--	0.015121	0.984879	
5892000	-7.899959	94	13.629654	7.541659	0.369478	0.630522	--	--	0.123962	0.876038	
5893000	-8.130031	282	4.207057	3.300899	0.159624	0.840376	0.981890	0.018110	0.003230	0.996770	
5894000	-7.778346	258	2.855691	4.770844	0.064449	0.935551	--	--	0.002502	0.997498	
5895000	-7.743575	393	9.577307	7.006301	0.328067	0.671933	0.957419	0.042581	0.039398	0.960602	
5896000	-8.210994	463	4.149105	3.775896	0.174879	0.825121	0.972427	0.027573	0.017294	0.982706	
5897000	-8.243769	72	1.639141	5.078845	0.037126	0.962874	--	--	0.001500	0.998500	
5898000	-8.495338	454	8.345661	2.279659	0.450314	0.549686	--	--	0.047951	0.952049	
5899000	-8.111129	201	3.769014	9.345912	0.105623	0.894377	0.538716	0.461284	0.010258	0.989742	
5900000	-8.121744	52	11.621315	9.172686	0.394412	0.605588	--	--	0.079989	0.920011	
5901000	-7.548667	431	7.769245	9.203523	0.258598	0.741402	0.966329	0.033671	0.015206	0.984794	
5902000	-8.499069	282	14.292220	6.553890	0.433279	0.566721	0.971883	0.028117	0.037599	0.962401	
5903000	-8.217323	174	1.852579	4.943220	0.024121	0.975879	0.633038	0.366962	0.000049	0.999951	
5904000	-7.811526	57	4.519046	9.300911	0.089866	0.910134	--	--	0.014069	0.985931	
5905000	-8.915749	163	7.717540	1.189441	0.508706	0.491294	--	--	0.010106	0.989894	
5906000	-7.901188	147	14.680689	10.418735	0.422703	0.577297	0.974711	0.025289	0.036072	0.963928	
5907000	-8.513838	180	7.901742	2.865949	0.253440	0.746560	0.987180	0.012820	0.009434	0.990566	
5908000	-9.142182	143	16.892556	4.607311	0.477994	0.522006	--	--	0.138657	0.861343	
5909000	-8.459227	224	1.174540	3.874123	0.006255	0.993745	0.991852	0.008148	0.000210	0.999790	
5910000	-8.199280	7	6.586570	2.925315	0.256504	0.743496	--	--	0.029651	0.970349	
5911000	-8.228891	447	2.827614	10.107592	0.038644	0.961356	0.684742	0.315258	0.004590	0.995410	
5912000	-9.802203	434	29.259571	19.906736	0.494956	0.505044	--	--	0.304740	0.695260	
5913000	-8.758450	229	7.709878	17.433959	0.350883	0.649117	0.612969	0.387031	0.008887	0.991113	
5914000	-8.853746	147	1.618238	2.015066	0.027619	0.972381	0.995163	0.004837	0.000442	0.999558	
5915000	-8.267007	106	3.957120	9.328336	0.118858	0.881142	--	--	0.005918	0.994082	
5916000	-7.532827	294	7.746098	6.632027	0.328861	0.671139	0.966186	0.033814	0.059001	0.940999	
5917000	-8.745866	299	2.829382	9.725227	0.099217	0.900783	--	--	0.005971	0.994029	
5918000	-8.483749	250	2.365937	8.108908	0.067045	0.932955	0.914323	0.085677	0.001023	0.998977	
5919000	-8.364077	390	9.064882	13.887798	0.405062	0.594938	0.900846	0.099154	0.069424	0.930576	
5920000	-7.306367	59	4.164987	4.552839	0.120067	0.879933	0.888862	0.111138	0.006130	0.993870	
5921000	-7.714801	420	10.234469	7.920338	0.311618	0.688382	0.963494	0.036506	0.049218	0.950782	
5922000	-8.712067	494	12.289475	13.020951	0.428867	0.571133	0.786661	0.213339	0.100859	0.899141	
5923000	-7.653874	76	7.079429	4.363764	0.229834	0.770166	--	--	0.008354	0.991646	
5924000	-8.119775	153	5.651711	9.385032	0.259304	0.740696	--	--	0.016846	0.983154	
5925000	-7.939375	167	7.984519	3.021610	0.263445	0.736555	0.938239	0.061761	0.027797	0.972203	
5926000	-8.638681	126	10.615788	2.036545	0.355728	0.644272	--	--	0.060003	0.939997	
5927000	-7.358976	40	7.413149	3.385652	0.256242	0.743758	0.928141	0.071859	0.008272	0.991728	
5928000	-7.802939	46	16.300766	11.054452	0.375109	0.624891	0.979328	0.020672	0.057128	0.942872	
5929000	-9.244895	154	15.477706	5.256948	0.435067	0.564933	--	--	0.037474	0.962526	
5930000	-8.062199	347	5.028651	5.234485	0.214020	0.785980	0.791923	0.208077	0.012008	0.987992	
5931000	-7.423925	189	8.168316	9.357381	0.377877	0.622123	--	--	0.038739	0.961261	
5932000	-8.149494	129	16.851881	14.897964	0.434046	0.565954	0.910597	0.089403	0.083882	0.916118	
5933000	-7.915183	157	9.623778	10.956570	0.409095	0.590905	--	--	0.034946	0.965054	
5934000	-8.111708	45	3.054801	7.034612	0.064831	0.935169	--	--	0.007047	0.992953	
5935000	-7.694755	493	4.635612	2.218645	0.187070	0.812930	0.988304	0.011696	0.013544	0.986456	
5936000	-7.717049	224	6.288869	3.339465	0.200301	0.799699	0.998124	0.001876	0.005729	0.994271	
5937000	-7.608231	159	6.355684	5.774372	0.233824	0.766176	0.945375	0.054625	0.017449	0.982551	
5938000	-8.472314	267	16.918109	15.711226	0.448070	0.551930	0.902392	0.097608	0.155932	0.844068	
5939000	-8.295673	311	6.383362	6.024608	0.255576	0.744424	0.622749	0.377251	0.013825	0.986175	
5940000	-7.660199	132	3.967713	5.569761	0.101755	0.898245	0.991526	0.008474	0.002084	0.997916	
5941000	-7.922593	312	5.598348	3.495981	0.167130	0.832870	0.855866	0.144134	0.020707	0.979293	
5942000	-7.909469	426	5.377528	4.459183	0.176407	0.823593	0.846607	0.153393	0.018602	0.981398	
5943000	-7.958913	375	2.316102	5.175264	0.033860	0.966140	--	--	0.003141	0.996859	
5944000	-7.200544	135	6.739856	3.898524	0.299377	0.700623	--	--	0.015662	0.984338	
5945000	-7.929938	113	9.944464	10.049894	0.321276	0.678724	0.963480	0.036520	0.034819	0.965181	
5946000	-7.370985	112	5.889726	4.059754	0.192665	0.807335	0.995851	0.004149	0.007230	0.992770	
5947000	-7.716345	344	4.070327	4.574763	0.089545	0.910455	0.749068	0.250932	0.006300	0.993700	
5948000	-8.144831	177	7.058803	9.218611	0.313477	0.686523	0.934369	0.065631	0.041265	0.958735	
5949000	-9.012159	305	8.474607	18.459424	0.329989	0.670011	0.712937	0.287063	0.031501	0.968499	
5950000	-7.847017	420	8.839319	10.970271	0.279539	0.720461	0.933577	0.066423	0.040800	0.959200	
5951000	-7.187029	500	7.483946	6.687801	0.215056	0.784944	--	--	0.022973	0.977027	
5952000	-8.064580	429	11.378659	2.303657	0.438785	0.561215	0.996743	0.003257	0.061923	0.938077	
5953000	-9.445148	458	1.819393	11.814273	0.042586	0.957414	0.843067	0.156933	0.001102	0.998898	
5954000	-8.817380	390	18.890693	13.413019	0.478191	0.521809	0.916662	0.083338	0.187373	0.812627	
5955000	-8.302939	197	2.709073	7.081334	0.089201	0.910799	0.912380	0.087620	0.002547	0.997453	
5956000	-8.665136	170	19.191950	13.750457	0.459415	0.540585	--	--	0.097881	0.902119	
5957000	-7.431299	141	4.527116	6.255495	0.057321	0.942679	0.977271	0.022729	0.009096	0.990904	
5958000	-7.667135	30	1.799787	4.716698	0.035287	0.964713	--	--	0.002230	0.997770	
5959000	-7.698021	290	2.879695	5.343864	0.070557	0.929443	--	--	0.005700	0.994300	
5960000	-8.072718	8	12.108140	11.369302	0.442164	0.557836	--	--	0.018460	0.981540	
5961000	-8.053636	316	2.108679	8.296204	0.034410	0.965590	--	--	0.001874	0.998126	
5962000	-7.967958	476	5.520657	2.647542	0.141121	0.858879	0.995601	0.004399	0.010463	0.989537	
5963000	-8.268185	273	3.476713	4.796663	0.112723	0.887277	0.516992	0.483008	0.005396	0.994604	
5964000	-7.946790	102	10.186549	3.782441	0.331363	0.668637	0.980932	0.019068	0.029077	0.970923	
5965000	-7.593976	86	2.098035	3.740584	0.035644	0.964356	0.971530	0.028470	0.002915	0.997085	
5966000	-7.627535	73	5.774610	5.221588	0.180863	0.819137	0.964883	0.035117	0.018518	0.981482	
5967000	-8.467427	237	13.001788	14.221011	0.369481	0.630519	0.820309	0.179691	0.062401	0.937599	
5968000	-7.406657	112	4.917153	5.523107	0.152055	0.847945	0.991508	0.008492	0.005219	0.994781	
5969000	-7.843519	457	5.554646	8.592893	0.169997	0.830003	--	--	0.008956	0.991044	
5970000	-8.825511	52	12.638894	20.944606	0.454592	0.545408	--	--	0.112068	0.887932	
5971000	-7.772740	46	12.426211	14.572256	0.338229	0.661771	0.962761	0.037239	0.038702	0.961298	
5972000	-8.283422	253	11.503360	4.839920	0.348604	0.651396	0.975958	0.024042	0.041409	0.958591	
5973000	-7.795984	466	6.671367	6.721195	0.245892	0.754108	0.944500	0.055500	0.008851	0.991149	
5974000	-7.918623	207	5.788576	12.611508	0.200580	0.799420	0.760426	0.239574	0.011538	0.988462	
5975000	-8.240450	370	9.188054	11.759376	0.373548	0.626452	--	--	0.064677	0.935323	
5976000	-7.419438	41	6.321621	5.007779	0.219884	0.780116	0.984166	0.015834	0.017123	0.982877	
5977000	-7.946635	446	15.322008	9.904713	0.405773	0.594227	0.975309	0.024691	0.123069	0.876931	
5978000	-7.790676	202	9.221076	6.512289	0.376002	0.623998	0.980327	0.019673	0.047574	0.952426	
5979000	-7.387440	135	10.428223	5.938904	0.383874	0.616126	--	--	0.035895	0.964105	
5980000	-8.981049	188	16.880280	9.540520	0.452125	0.547875	--	--	0.057080	0.942920	
5981000	-7.951063	67	7.571576	3.035354	0.316620	0.683380	0.998705	0.001295	0.023922	0.976078	
5982000	-8.161629	402	6.056928	8.494213	0.220352	0.779648	--	--	0.017201	0.982799	
5983000	-8.164656	212	5.279422	2.225783	0.138360	0.861640	0.996672	0.003328	0.014639	0.985361	
5984000	-7.670673	278	7.783958	13.382313	0.321044	0.678956	0.968406	0.031594	0.017287	0.982713	
5985000	-7.482719	331	7.789575	4.511138	0.375090	0.624910	0.889155	0.110845	0.030191	0.969809	
5986000	-8.991277	458	2.102374	1.558381	0.056142	0.943858	0.996528	0.003472	0.001233	0.998767	
5987000	-9.226495	125	0.745131	0.987218	0.006928	0.993072	--	--	0.000011	0.999989	
5988000	-9.405622	191	24.742686	10.869430	0.427472	0.572528	0.778456	0.221544	0.088120	0.911880	
5989000	-8.494254	244	12.691091	5.197999	0.376042	0.623958	--	--	0.061901	0.938099	
5990000	-8.317816	237	5.149779	2.024647	0.173614	0.826386	0.969085	0.030915	0.008577	0.991423	
5991000	-8.393260	379	2.356364	7.873871	0.049104	0.950896	0.339587	0.660413	0.003148	0.996852	
5992000	-8.434554	63	0.822147	5.114584	0.002770	0.997230	0.920203	0.079797	0.000254	0.999746	
5993000	-8.168070	486	16.563023	11.169589	0.434097	0.565903	--	--	0.122007	0.877993	
5994000	-9.199909	120	24.783076	18.923173	0.494572	0.505428	--	--	0.173888	0.826112	
5995000	-8.425733	273	3.045868	3.782343	0.088713	0.911287	0.543264	0.456736	0.004095	0.995905	
5996000	-8.196420	348	1.144067	10.810520	0.014909	0.985091	--	--	0.000500	0.999500	
5997000	-7.977912	79	6.054505	12.637282	0.218428	0.781572	0.931981	0.068019	0.010824	0.989176	
5998000	-8.557430	430	17.603708	14.551520	0.486304	0.513696	0.845138	0.154862	0.104990	0.895010	
5999000	-7.530062	199	5.372898	6.577218	0.254433	0.745567	--	--	0.011012	0.988988	
6000000	-7.805660	209	10.611498	9.415131	0.331748	0.668252	0.927876	0.072124	0.002587	0.997413	
6001000	-8.398266	156	3.325584	10.200835	0.098093	0.901907	0.974594	0.025406	0.009131	0.990869	
6002000	-8.178162	90	6.419492	8.113915	0.245480	0.754520	0.924194	0.075806	0.030878	0.969122	
6003000	-9.129252	470	9.245400	2.304571	0.316687	0.683313	--	--	0.060914	0.939086	
6004000	-7.645084	233	10.293139	5.015093	0.310902	0.689098	0.980140	0.019860	0.028975	0.971025	
6005000	-7.502983	59	6.588858	3.334799	0.236478	0.763522	0.943481	0.056519	0.014274	0.985726	
6006000	-8.454115	495	12.325855	8.413442	0.457541	0.542459	0.935722	0.064278	0.026055	0.973945	
6007000	-8.321272	231	6.959667	8.750179	0.360349	0.639651	--	--	0.027745	0.972255	
6008000	-7.859776	400	0.951336	3.310941	0.002791	0.997209	0.991715	0.008285	0.000305	0.999695	
6009000	-8.585249	86	1.349712	7.944552	0.021663	0.978337	0.850937	0.149063	0.001362	0.998638	
6010000	-7.597494	369	5.226243	3.757427	0.174634	0.825366	--	--	0.012667	0.987333	
6011000	-7.982418	467	10.734939	8.707358	0.289208	0.710792	0.970116	0.029884	0.061002	0.938998	
6012000	-7.759614	76	4.540851	4.442373	0.126844	0.873156	--	--	0.003444	0.996556	
6013000	-7.456119	125	5.670124	5.075640	0.238211	0.761789	--	--	0.003279	0.996721	
6014000	-8.203794	35	8.917377	10.081086	0.332580	0.667420	0.776000	0.224000	0.041737	0.958263	
6015000	-8.565967	337	10.987568	3.296208	0.455427	0.544573	0.914433	0.085567	0.054088	0.945912	
6016000	-7.977298	211	11.533909	5.736581	0.428037	0.571963	0.962332	0.037668	0.069397	0.930603	
6017000	-8.149636	92	11.406318	7.853862	0.249660	0.750340	0.981714	0.018286	0.086462	0.913538	
6018000	-7.455968	195	4.721543	8.508433	0.130449	0.869551	--	--	0.014038	0.985962	
6019000	-7.315133	321	9.411919	6.546455	0.381927	0.618073	--	--	0.030363	0.969637	
6020000	-8.470672	463	12.806462	10.570471	0.412795	0.587205	0.917534	0.082466	0.132943	0.867057	
6021000	-8.714723	366	2.280213	5.444038	0.050430	0.949570	0.535389	0.464611	0.001165	0.998835	
6022000	-8.194834	36	1.698375	3.629551	0.020997	0.979003	--	--	0.000429	0.999571	
6023000	-8.165690	111	3.041479	5.479561	0.071187	0.928813	0.769281	0.230719	0.002629	0.997371	
6024000	-7.552489	225	8.706777	4.811193	0.360521	0.639479	0.982784	0.017216	0.023635	0.976365	
6025000	-8.380405	148	7.243470	6.817377	0.320240	0.679760	--	--	0.020626	0.979374	
6026000	-8.767417	166	12.616187	8.284719	0.373947	0.626053	--	--	0.111728	0.888272	
6027000	-9.243969	308	0.924525	2.175154	0.006256	0.993744	0.989499	0.010501	0.000505	0.999495	
6028000	-9.415478	489	29.140688	30.071106	0.496972	0.503028	0.866959	0.133041	0.200209	0.799791	
6029000	-8.376142	261	7.817428	1.903375	0.412927	0.587073	0.993137	0.006863	0.027981	0.972019	
6030000	-8.332074	228	2.733043	3.165601	0.075202	0.924798	0.988109	0.011891	0.009535	0.990465	
6031000	-8.318021	149	10.539472	13.727847	0.275821	0.724179	0.896905	0.103095	0.078545	0.921455	
6032000	-7.490085	93	3.890865	3.542304	0.098739	0.901261	0.907421	0.092579	0.005913	0.994087	
6033000	-7.746402	174	14.093630	12.571360	0.405634	0.594366	0.809088	0.190912	0.005530	0.994470	
6034000	-8.430843	235	3.921281	7.632643	0.179600	0.820400	--	--	0.005614	0.994386	
6035000	-7.774553	410	8.226760	5.919741	0.336889	0.663111	--	--	0.015595	0.984405	
6036000	-7.768086	487	8.124385	7.973545	0.339534	0.660466	0.936440	0.063560	0.031251	0.968749	
6037000	-8.389460	396	12.533464	4.908110	0.455170	0.544830	--	--	0.059924	0.940076	
6038000	-7.790646	474	5.113604	3.624575	0.205436	0.794564	--	--	0.016580	0.983420	
6039000	-7.814665	240	10.583894	5.162366	0.320581	0.679419	0.904347	0.095653	0.039474	0.960526	
6040000	-9.272856	497	11.654511	0.969989	0.678687	0.321313	--	--	0.020762	0.979238	
6041000	-7.115011	278	7.757244	4.844943	0.265593	0.734407	0.995252	0.004748	0.015048	0.984952	
6042000	-8.143219	261	10.801470	5.131339	0.363838	0.636162	0.964032	0.035968	0.052670	0.947330	
6043000	-8.450419	304	7.533836	8.871784	0.323756	0.676244	--	--	0.046413	0.953587	
6044000	-8.956395	385	7.456084	17.248335	0.380779	0.619221	--	--	0.055220	0.944780	
6045000	-8.053758	334	12.659820	11.917141	0.366911	0.633089	--	--	0.035277	0.964723	
6046000	-9.815222	478	8.009641	23.867591	0.420690	0.579310	--	--	0.038342	0.961658	
6047000	-8.794577	97	10.966536	6.502550	0.393107	0.606893	0.965484	0.034516	0.062384	0.937616	
6048000	-7.654245	407	7.424702	9.542841	0.372623	0.627377	--	--	0.069377	0.930623	
6049000	-7.737102	10	7.943432	4.376068	0.308360	0.691640	0.965915	0.034085	0.041443	0.958557	
6050000	-8.045195	66	1.828649	7.076343	0.027672	0.972328	0.898933	0.101067	0.001797	0.998203	
6051000	-7.510351	141	3.565355	6.944395	0.037703	0.962297	0.967466	0.032534	0.005860	0.994140	
6052000	-7.778680	272	6.635620	4.250766	0.279582	0.720418	--	--	0.035625	0.964375	
6053000	-8.109408	217	3.105647	3.753134	0.070875	0.929125	--	--	0.003710	0.996290	
6054000	-7.777450	352	4.793474	2.908712	0.198831	0.801169	--	--	0.018549	0.981451	
6055000	-8.822743	59	11.453179	1.609965	0.491242	0.508758	0.982590	0.017410	0.037680	0.962320	
6056000	-7.606549	491	4.295660	3.599912	0.148307	0.851693	--	--	0.020870	0.979130	
6057000	-8.163094	31	2.713314	3.515544	0.066759	0.933241	0.971842	0.028158	0.003633	0.996367	
6058000	-7.256861	178	8.091322	4.295945	0.369131	0.630869	0.953097	0.046903	0.014995	0.985005	
6059000	-8.193491	278	19.505891	6.328462	0.447829	0.552171	0.995045	0.004955	0.075877	0.924123	
6060000	-8.402319	329	2.432569	6.523503	0.077083	0.922917	0.874731	0.125269	0.003359	0.996641	
6061000	-8.103204	479	9.366896	3.956885	0.354541	0.645459	0.910292	0.089708	0.071347	0.928653	
6062000	-7.967768	108	7.285374	5.674048	0.336475	0.663525	0.901920	0.098080	0.024191	0.975809	
6063000	-8.087478	305	9.344485	5.030338	0.267159	0.732841	0.951770	0.048230	0.029070	0.970930	
6064000	-9.926596	90	15.622461	2.648052	0.451924	0.548076	0.994905	0.005095	0.114302	0.885698	
6065000	-8.273417	286	3.569609	5.206874	0.082975	0.917025	--	--	0.006606	0.993394	
6066000	-7.869290	274	5.264546	8.599762	0.153603	0.846397	0.719337	0.280663	0.022608	0.977392	
6067000	-7.860676	39	8.280852	9.705742	0.307203	0.692797	0.941790	0.058210	0.058268	0.941732	
6068000	-7.780239	489	4.078403	6.983070	0.158428	0.841572	0.978813	0.021187	0.005959	0.994041	
6069000	-7.766291	237	6.073325	5.162122	0.165809	0.834191	0.916553	0.083447	0.012631	0.987369	
6070000	-8.873001	39	20.595393	23.234137	0.480759	0.519241	0.849837	0.150163	0.248585	0.751415	
6071000	-9.064240	328	3.951363	1.235638	0.140528	0.859472	--	--	0.008430	0.991570	
6072000	-9.077959	405	2.509631	0.822246	0.202456	0.797544	0.999014	0.000986	0.003895	0.996105	
6073000	-10.324306	330	2.475958	13.274088	0.088922	0.911078	0.314189	0.685811	0.000458	0.999542	
6074000	-8.907006	30	21.914312	8.152184	0.473207	0.526793	--	--	0.177722	0.822278	
6075000	-8.346160	18	1.269805	10.598346	0.009529	0.990471	0.324255	0.675745	0.000452	0.999548	
6076000	-8.257024	493	8.733793	1.609204	0.393287	0.606713	0.995332	0.004668	0.042998	0.957002	
6077000	-8.011479	13	8.454263	8.830969	0.279645	0.720355	--	--	0.025052	0.974948	
6078000	-7.637945	40	2.148254	3.550885	0.038379	0.961621	0.802699	0.197301	0.000731	0.999269	
6079000	-8.252488	176	3.628678	7.409359	0.079246	0.920754	--	--	0.006173	0.993827	
6080000	-8.508613	468	1.810555	5.501595	0.034061	0.965939	--	--	0.002000	0.998000	
6081000	-7.692630	80	3.314594	3.960496	0.070968	0.929032	0.952892	0.047108	0.011770	0.988230	
6082000	-7.339168	493	7.735219	4.680724	0.294193	0.705807	0.967449	0.032551	0.037180	0.962820	
6083000	-8.297561	262	6.414796	12.701563	0.316043	0.683957	--	--	0.018799	0.981201	
6084000	-8.745560	322	13.111452	3.133489	0.415367	0.584633	0.931305	0.068695	0.069438	0.930562	
6085000	-7.494353	480	6.316527	8.167030	0.247685	0.752315	0.971888	0.028112	0.003586	0.996414	
6086000	-7.484645	12	1.637361	3.196646	0.025352	0.974648	0.816565	0.183435	0.000100	0.999900	
6087000	-8.209485	325	6.297090	3.718642	0.328892	0.671108	--	--	0.008894	0.991106	
6088000	-8.079546	33	3.669753	6.658748	0.147133	0.852867	0.792483	0.207517	0.009339	0.990661	
6089000	-8.506368	493	3.212826	1.155841	0.144810	0.855190	0.995545	0.004455	0.006508	0.993492	
6090000	-8.085659	178	3.126718	1.782785	0.185719	0.814281	0.958735	0.041265	0.002261	0.997739	
6091000	-7.833374	49	2.194833	7.841936	0.028271	0.971729	--	--	0.003112	0.996888	
6092000	-7.292390	135	9.421342	5.899987	0.364216	0.635784	--	--	0.029993	0.970007	
6093000	-9.341819	24	3.749433	11.834349	0.244598	0.755402	0.789275	0.210725	0.010274	0.989726	
6094000	-9.746921	218	3.471801	16.269531	0.112363	0.887637	--	--	0.014438	0.985562	
6095000	-9.439807	353	7.262291	0.851704	0.585062	0.414938	0.999534	0.000466	0.022096	0.977904	
6096000	-7.861237	266	6.720573	4.356958	0.291022	0.708978	0.924106	0.075894	0.035685	0.964315	
6097000	-8.258200	433	12.116308	8.093100	0.445270	0.554730	--	--	0.069044	0.930956	
6098000	-8.743387	211	6.822651	14.043651	0.356843	0.643157	0.807660	0.192340	0.034079	0.965921	
6099000	-7.780877	314	11.861687	4.425489	0.402968	0.597032	0.994667	0.005333	0.067395	0.932605	
6100000	-8.485499	11	5.047902	1.607290	0.186906	0.813094	--	--	0.013530	0.986470	
6101000	-8.815579	163	7.868364	14.234101	0.323438	0.676562	--	--	0.015991	0.984009	
6102000	-7.730431	300	8.607425	6.494474	0.363068	0.636932	0.833613	0.166387	0.048558	0.951442	
6103000	-9.119115	61	9.816392	1.736487	0.296103	0.703897	0.996344	0.003656	0.032226	0.967774	
6104000	-7.930102	438	9.366312	4.969055	0.288471	0.711529	0.879231	0.120769	0.027034	0.972966	
6105000	-8.135449	159	4.249410	9.526123	0.155286	0.844714	0.865515	0.134485	0.009057	0.990943	
6106000	-7.868486	120	7.320620	7.081903	0.350585	0.649415	--	--	0.022750	0.977250	
6107000	-8.019541	391	3.125544	5.151512	0.153698	0.846302	0.988423	0.011577	0.004923	0.995077	
6108000	-7.508488	181	8.071083	3.834338	0.241705	0.758295	0.952607	0.047393	0.022861	0.977139	
