Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
835	0.313772	165	0.333333	1.857862	835	0.313772	0.317000	0.316188	
829	0.312425	171	0.461988	1.857862	829	0.312425	0.338000	0.316418	
819	0.274725	181	0.508287	1.857862	819	0.274725	0.317000	0.316424	
807	0.291202	193	0.528497	1.857862	807	0.291202	0.337000	0.316636	
806	0.313896	194	0.510309	1.857862	806	0.313896	0.352000	0.316997	
830	0.306024	170	0.529412	1.857862	830	0.306024	0.344000	0.317270	
837	0.287933	163	0.490798	1.857862	837	0.287933	0.321000	0.317307	
814	0.310811	186	0.569892	1.857862	814	0.310811	0.359000	0.317720	
816	0.305147	184	0.472826	1.857862	816	0.305147	0.336000	0.317899	
805	0.258385	195	0.497436	1.857862	805	0.258385	0.305000	0.317774	
829	0.299156	171	0.461988	1.857862	829	0.299156	0.327000	0.317862	
817	0.310894	183	0.486339	1.857862	817	0.310894	0.343000	0.318102	
813	0.298893	187	0.411765	1.857862	813	0.298893	0.320000	0.318120	
813	0.329643	187	0.363636	1.857862	813	0.329643	0.336000	0.318287	
841	0.306778	159	0.503145	1.857862	841	0.306778	0.338000	0.318469	
816	0.279412	184	0.521739	1.857862	816	0.279412	0.324000	0.318520	
831	0.297232	169	0.473373	1.857862	831	0.297232	0.327000	0.318597	
838	0.324582	162	0.456790	1.857862	838	0.324582	0.346000	0.318844	
799	0.335419	201	0.502488	1.857862	799	0.335419	0.369000	0.319292	
828	0.265700	172	0.494186	1.857862	828	0.265700	0.305000	0.319165	
839	0.262217	161	0.416149	1.857862	839	0.262217	0.287000	0.318883	
836	0.303828	164	0.426829	1.857862	836	0.303828	0.324000	0.318928	
835	0.301796	165	0.496970	1.857862	835	0.301796	0.334000	0.319058	
829	0.279855	171	0.485380	1.857862	829	0.279855	0.315000	0.319023	
839	0.305125	161	0.552795	1.857862	839	0.305125	0.345000	0.319243	
825	0.260606	175	0.594286	1.857862	825	0.260606	0.319000	0.319241	
820	0.285366	180	0.483333	1.857862	820	0.285366	0.321000	0.319256	
861	0.289199	139	0.525180	1.857862	861	0.289199	0.322000	0.319278	
849	0.306243	151	0.476821	1.857862	849	0.306243	0.332000	0.319383	
830	0.314458	170	0.517647	1.857862	830	0.314458	0.349000	0.319623	
823	0.320778	177	0.519774	1.857862	823	0.320778	0.356000	0.319917	
835	0.289820	165	0.472727	1.857862	835	0.289820	0.320000	0.319917	
837	0.297491	163	0.533742	1.857862	837	0.297491	0.336000	0.320045	
840	0.288095	160	0.562500	1.857862	840	0.288095	0.332000	0.320139	
834	0.294964	166	0.493976	1.857862	834	0.294964	0.328000	0.320201	
844	0.245261	156	0.564103	1.857862	844	0.245261	0.295000	0.320005	
824	0.265777	176	0.585227	1.857862	824	0.265777	0.322000	0.320021	
800	0.276250	200	0.515000	1.857862	800	0.276250	0.324000	0.320051	
799	0.275344	201	0.532338	1.857862	799	0.275344	0.327000	0.320104	
818	0.305623	182	0.412088	1.857862	818	0.305623	0.325000	0.320140	
810	0.287654	190	0.415789	1.857862	810	0.287654	0.312000	0.320080	
814	0.272727	186	0.489247	1.857862	814	0.272727	0.313000	0.320027	
821	0.289890	179	0.508380	1.857862	821	0.289890	0.329000	0.320093	
819	0.302808	181	0.502762	1.857862	819	0.302808	0.339000	0.320231	
813	0.289053	187	0.524064	1.857862	813	0.289053	0.333000	0.320324	
802	0.280549	198	0.575758	1.857862	802	0.280549	0.339000	0.320458	
835	0.268263	165	0.466667	1.857862	835	0.268263	0.301000	0.320319	
826	0.301453	174	0.482759	1.857862	826	0.301453	0.333000	0.320409	
843	0.309609	157	0.484076	1.857862	843	0.309609	0.337000	0.320526	
830	0.265060	170	0.523529	1.857862	830	0.265060	0.309000	0.320445	
812	0.291872	188	0.446809	1.857862	812	0.291872	0.321000	0.320449	
832	0.308894	168	0.452381	1.857862	832	0.308894	0.333000	0.320536	
825	0.299394	175	0.497143	1.857862	825	0.299394	0.334000	0.320628	
849	0.301531	151	0.410596	1.857862	849	0.301531	0.318000	0.320610	
822	0.271290	178	0.494382	1.857862	822	0.271290	0.311000	0.320545	
817	0.336597	183	0.551913	1.857862	817	0.336597	0.376000	0.320917	
837	0.266428	163	0.496933	1.857862	837	0.266428	0.304000	0.320805	
833	0.273709	167	0.431138	1.857862	833	0.273709	0.300000	0.320667	
812	0.254926	188	0.590426	1.857862	812	0.254926	0.318000	0.320649	
795	0.289308	205	0.502439	1.857862	795	0.289308	0.333000	0.320730	
827	0.279323	173	0.364162	1.857862	827	0.279323	0.294000	0.320556	
837	0.248507	163	0.582822	1.857862	837	0.248507	0.303000	0.320443	
842	0.274347	158	0.487342	1.857862	842	0.274347	0.308000	0.320363	
832	0.313702	168	0.416667	1.857862	832	0.313702	0.331000	0.320431	
840	0.321429	160	0.425000	1.857862	840	0.321429	0.338000	0.320542	
834	0.299760	166	0.518072	1.857862	834	0.299760	0.336000	0.320639	
830	0.283133	170	0.488235	1.857862	830	0.283133	0.318000	0.320623	
827	0.275695	173	0.497110	1.857862	827	0.275695	0.314000	0.320582	
840	0.307143	160	0.481250	1.857862	840	0.307143	0.335000	0.320671	
840	0.290476	160	0.506250	1.857862	840	0.290476	0.325000	0.320697	
816	0.303922	184	0.478261	1.857862	816	0.303922	0.336000	0.320791	
820	0.292683	180	0.472222	1.857862	820	0.292683	0.325000	0.320816	
803	0.286426	197	0.395939	1.857862	803	0.286426	0.308000	0.320739	
802	0.291771	198	0.464646	1.857862	802	0.291771	0.326000	0.320771	
852	0.306338	148	0.547297	1.857862	852	0.306338	0.342000	0.320897	
836	0.277512	164	0.487805	1.857862	836	0.277512	0.312000	0.320844	
835	0.301796	165	0.430303	1.857862	835	0.301796	0.323000	0.320857	
826	0.307506	174	0.534483	1.857862	826	0.307506	0.347000	0.321010	
848	0.318396	152	0.578947	1.857862	848	0.318396	0.358000	0.321225	
820	0.332927	180	0.438889	1.857862	820	0.332927	0.352000	0.321403	
828	0.285024	172	0.441860	1.857862	828	0.285024	0.312000	0.321349	
830	0.321687	170	0.405882	1.857862	830	0.321687	0.336000	0.321432	
833	0.255702	167	0.473054	1.857862	833	0.255702	0.292000	0.321265	
819	0.289377	181	0.563536	1.857862	819	0.289377	0.339000	0.321365	
821	0.322777	179	0.469274	1.857862	821	0.322777	0.349000	0.321521	
813	0.323493	187	0.641711	1.857862	813	0.323493	0.383000	0.321864	
825	0.269091	175	0.360000	1.857862	825	0.269091	0.285000	0.321659	
812	0.295567	188	0.484043	1.857862	812	0.295567	0.331000	0.321711	
839	0.315852	161	0.496894	1.857862	839	0.315852	0.345000	0.321839	
838	0.307876	162	0.549383	1.857862	838	0.307876	0.347000	0.321976	
829	0.283474	171	0.637427	1.857862	829	0.283474	0.344000	0.322096	
813	0.279213	187	0.534759	1.857862	813	0.279213	0.327000	0.322123	
818	0.304401	182	0.417582	1.857862	818	0.304401	0.325000	0.322138	
826	0.261501	174	0.505747	1.857862	826	0.261501	0.304000	0.322041	
831	0.251504	169	0.497041	1.857862	831	0.251504	0.293000	0.321887	
826	0.291768	174	0.522989	1.857862	826	0.291768	0.332000	0.321940	
849	0.282686	151	0.536424	1.857862	849	0.282686	0.321000	0.321935	
820	0.285366	180	0.561111	1.857862	820	0.285366	0.335000	0.322004	
842	0.302850	158	0.424051	1.857862	842	0.302850	0.322000	0.322004	
827	0.324063	173	0.479769	1.857862	827	0.324063	0.351000	0.322154	
841	0.258026	159	0.603774	1.857862	841	0.258026	0.313000	0.322107	
831	0.269555	169	0.556213	1.857862	831	0.269555	0.318000	0.322086	
815	0.330061	185	0.502703	1.857862	815	0.330061	0.362000	0.322289	
829	0.290712	171	0.461988	1.857862	829	0.290712	0.320000	0.322278	
826	0.303874	174	0.494253	1.857862	826	0.303874	0.337000	0.322352	
818	0.300733	182	0.472527	1.857862	818	0.300733	0.332000	0.322400	
828	0.324879	172	0.395349	1.857862	828	0.324879	0.337000	0.322473	
836	0.284689	164	0.378049	1.857862	836	0.284689	0.300000	0.322362	
809	0.281829	191	0.623037	1.857862	809	0.281829	0.347000	0.322484	
828	0.291063	172	0.482558	1.857862	828	0.291063	0.324000	0.322491	
823	0.278250	177	0.457627	1.857862	823	0.278250	0.310000	0.322430	
815	0.272393	185	0.518919	1.857862	815	0.272393	0.318000	0.322408	
829	0.287093	171	0.508772	1.857862	829	0.287093	0.325000	0.322421	
834	0.312950	166	0.409639	1.857862	834	0.312950	0.329000	0.322453	
828	0.277778	172	0.441860	1.857862	828	0.277778	0.306000	0.322373	
804	0.314677	196	0.530612	1.857862	804	0.314677	0.357000	0.322539	
820	0.315854	180	0.466667	1.857862	820	0.315854	0.343000	0.322637	
831	0.256318	169	0.485207	1.857862	831	0.256318	0.295000	0.322506	
845	0.304142	155	0.529032	1.857862	845	0.304142	0.339000	0.322583	
832	0.284856	168	0.428571	1.857862	832	0.284856	0.309000	0.322520	
811	0.282367	189	0.529101	1.857862	811	0.282367	0.329000	0.322550	
816	0.324755	184	0.478261	1.857862	816	0.324755	0.353000	0.322692	
824	0.316748	176	0.409091	1.857862	824	0.316748	0.333000	0.322739	
817	0.264382	183	0.546448	1.857862	817	0.264382	0.316000	0.322708	
836	0.273923	164	0.426829	1.857862	836	0.273923	0.299000	0.322599	
843	0.296560	157	0.528662	1.857862	843	0.296560	0.333000	0.322647	
852	0.318075	148	0.412162	1.857862	852	0.318075	0.332000	0.322689	
841	0.292509	159	0.534591	1.857862	841	0.292509	0.331000	0.322727	
845	0.306509	155	0.483871	1.857862	845	0.306509	0.334000	0.322778	
809	0.278121	191	0.481675	1.857862	809	0.278121	0.317000	0.322752	
793	0.300126	207	0.458937	1.857862	793	0.300126	0.333000	0.322798	
828	0.266908	172	0.476744	1.857862	828	0.266908	0.303000	0.322710	
840	0.282143	160	0.475000	1.857862	840	0.282143	0.313000	0.322667	
803	0.264010	197	0.446701	1.857862	803	0.264010	0.300000	0.322567	
821	0.280146	179	0.463687	1.857862	821	0.280146	0.313000	0.322525	
811	0.270037	189	0.428571	1.857862	811	0.270037	0.300000	0.322427	
816	0.314951	184	0.342391	1.857862	816	0.314951	0.320000	0.322416	
830	0.285542	170	0.452941	1.857862	830	0.285542	0.314000	0.322380	
837	0.258065	163	0.441718	1.857862	837	0.258065	0.288000	0.322231	
852	0.267606	148	0.500000	1.857862	852	0.267606	0.302000	0.322145	
842	0.295724	158	0.569620	1.857862	842	0.295724	0.339000	0.322217	
819	0.344322	181	0.502762	1.857862	819	0.344322	0.373000	0.322433	
823	0.278250	177	0.502825	1.857862	823	0.278250	0.318000	0.322414	
808	0.294554	192	0.479167	1.857862	808	0.294554	0.330000	0.322446	
847	0.308146	153	0.444444	1.857862	847	0.308146	0.329000	0.322473	
843	0.269276	157	0.452229	1.857862	843	0.269276	0.298000	0.322371	
830	0.267470	170	0.494118	1.857862	830	0.267470	0.306000	0.322303	
816	0.246324	184	0.630435	1.857862	816	0.246324	0.317000	0.322281	
825	0.283636	175	0.462857	1.857862	825	0.283636	0.315000	0.322251	
821	0.294762	179	0.519553	1.857862	821	0.294762	0.335000	0.322303	
814	0.272727	186	0.478495	1.857862	814	0.272727	0.311000	0.322257	
846	0.304965	154	0.487013	1.857862	846	0.304965	0.333000	0.322301	
820	0.260976	180	0.416667	1.857862	820	0.260976	0.289000	0.322165	
833	0.314526	167	0.502994	1.857862	833	0.314526	0.346000	0.322262	
821	0.295981	179	0.385475	1.857862	821	0.295981	0.312000	0.322220	
833	0.308523	167	0.485030	1.857862	833	0.308523	0.338000	0.322284	
820	0.282927	180	0.588889	1.857862	820	0.282927	0.338000	0.322347	
833	0.322929	167	0.413174	1.857862	833	0.322929	0.338000	0.322409	
835	0.311377	165	0.418182	1.857862	835	0.311377	0.329000	0.322435	
833	0.304922	167	0.431138	1.857862	833	0.304922	0.326000	0.322449	
830	0.286747	170	0.552941	1.857862	830	0.286747	0.332000	0.322487	
837	0.289128	163	0.533742	1.857862	837	0.289128	0.329000	0.322512	
831	0.300842	169	0.502959	1.857862	831	0.300842	0.335000	0.322561	
837	0.279570	163	0.417178	1.857862	837	0.279570	0.302000	0.322481	
826	0.286925	174	0.442529	1.857862	826	0.286925	0.314000	0.322448	
816	0.322304	184	0.418478	1.857862	816	0.322304	0.340000	0.322516	
803	0.249066	197	0.497462	1.857862	803	0.249066	0.298000	0.322422	
839	0.294398	161	0.496894	1.857862	839	0.294398	0.327000	0.322439	
809	0.328801	191	0.455497	1.857862	809	0.328801	0.353000	0.322556	
835	0.294611	165	0.436364	1.857862	835	0.294611	0.318000	0.322539	
827	0.298670	173	0.560694	1.857862	827	0.298670	0.344000	0.322620	
850	0.298824	150	0.546667	1.857862	850	0.298824	0.336000	0.322670	
820	0.271951	180	0.483333	1.857862	820	0.271951	0.310000	0.322623	
833	0.288115	167	0.526946	1.857862	833	0.288115	0.328000	0.322643	
834	0.275779	166	0.433735	1.857862	834	0.275779	0.302000	0.322566	
805	0.289441	195	0.492308	1.857862	805	0.289441	0.329000	0.322590	
839	0.271752	161	0.559006	1.857862	839	0.271752	0.318000	0.322573	
816	0.283088	184	0.565217	1.857862	816	0.283088	0.335000	0.322619	
826	0.294189	174	0.379310	1.857862	826	0.294189	0.309000	0.322569	
844	0.306872	156	0.435897	1.857862	844	0.306872	0.327000	0.322585	
848	0.275943	152	0.440789	1.857862	848	0.275943	0.301000	0.322506	
850	0.297647	150	0.433333	1.857862	850	0.297647	0.318000	0.322490	
841	0.305589	159	0.540881	1.857862	841	0.305589	0.343000	0.322564	
843	0.296560	157	0.356688	1.857862	843	0.296560	0.306000	0.322504	
825	0.312727	175	0.354286	1.857862	825	0.312727	0.320000	0.322495	
818	0.287286	182	0.384615	1.857862	818	0.287286	0.305000	0.322433	
826	0.319613	174	0.436782	1.857862	826	0.319613	0.340000	0.322495	
823	0.291616	177	0.440678	1.857862	823	0.291616	0.318000	0.322479	
