Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
836	0.255981	164	0.420732	2.213858	836	0.255981	0.283000	0.275710	
837	0.253286	163	0.490798	2.213858	837	0.253286	0.292000	0.275881	
832	0.227163	168	0.357143	2.213858	832	0.227163	0.249000	0.275601	
837	0.290323	163	0.276074	2.213858	837	0.290323	0.288000	0.275729	
821	0.292326	179	0.407821	2.213858	821	0.292326	0.313000	0.276109	
828	0.245169	172	0.459302	2.213858	828	0.245169	0.282000	0.276169	
846	0.270686	154	0.422078	2.213858	846	0.270686	0.294000	0.276347	
827	0.249093	173	0.497110	2.213858	827	0.249093	0.292000	0.276502	
828	0.230676	172	0.534884	2.213858	828	0.230676	0.283000	0.276566	
827	0.258767	173	0.427746	2.213858	827	0.258767	0.288000	0.276677	
825	0.300606	175	0.497143	2.213858	825	0.300606	0.335000	0.277238	
839	0.221692	161	0.496894	2.213858	839	0.221692	0.266000	0.277131	
826	0.294189	174	0.402299	2.213858	826	0.294189	0.313000	0.277469	
820	0.284146	180	0.477778	2.213858	820	0.284146	0.319000	0.277857	
817	0.302326	183	0.387978	2.213858	817	0.302326	0.318000	0.278229	
813	0.212792	187	0.320856	2.213858	813	0.212792	0.233000	0.277814	
849	0.257951	151	0.430464	2.213858	849	0.257951	0.284000	0.277870	
791	0.240202	209	0.411483	2.213858	791	0.240202	0.276000	0.277853	
807	0.257745	193	0.341969	2.213858	807	0.257745	0.274000	0.277819	
845	0.284024	155	0.451613	2.213858	845	0.284024	0.310000	0.278104	
805	0.286957	195	0.425641	2.213858	805	0.286957	0.314000	0.278419	
834	0.241007	166	0.463855	2.213858	834	0.241007	0.278000	0.278415	
825	0.243636	175	0.291429	2.213858	825	0.243636	0.252000	0.278187	
835	0.243114	165	0.484848	2.213858	835	0.243114	0.283000	0.278228	
825	0.286061	175	0.365714	2.213858	825	0.286061	0.300000	0.278413	
829	0.303981	171	0.456140	2.213858	829	0.303981	0.330000	0.278846	
814	0.304668	186	0.354839	2.213858	814	0.304668	0.314000	0.279139	
841	0.244946	159	0.415094	2.213858	841	0.244946	0.272000	0.279080	
812	0.272167	188	0.303191	2.213858	812	0.272167	0.278000	0.279071	
832	0.231971	168	0.428571	2.213858	832	0.231971	0.265000	0.278957	
840	0.272619	160	0.343750	2.213858	840	0.272619	0.284000	0.278998	
846	0.239953	154	0.415584	2.213858	846	0.239953	0.267000	0.278902	
834	0.274580	166	0.102410	2.213858	834	0.274580	0.246000	0.278641	
849	0.256773	151	0.324503	2.213858	849	0.256773	0.267000	0.278549	
853	0.273154	147	0.333333	2.213858	853	0.273154	0.282000	0.278576	
844	0.295024	156	0.358974	2.213858	844	0.295024	0.305000	0.278781	
837	0.275986	163	0.404908	2.213858	837	0.275986	0.297000	0.278921	
850	0.267059	150	0.426667	2.213858	850	0.267059	0.291000	0.279013	
862	0.310905	138	0.376812	2.213858	862	0.310905	0.320000	0.279324	
833	0.248499	167	0.359281	2.213858	833	0.248499	0.267000	0.279231	
823	0.244228	177	0.525424	2.213858	823	0.244228	0.294000	0.279341	
817	0.260710	183	0.464481	2.213858	817	0.260710	0.298000	0.279479	
849	0.297998	151	0.397351	2.213858	849	0.297998	0.313000	0.279726	
841	0.256837	159	0.459119	2.213858	841	0.256837	0.289000	0.279794	
816	0.280637	184	0.429348	2.213858	816	0.280637	0.308000	0.279998	
851	0.249119	149	0.369128	2.213858	851	0.249119	0.267000	0.279904	
827	0.228537	173	0.416185	2.213858	827	0.228537	0.261000	0.279769	
835	0.238323	165	0.454545	2.213858	835	0.238323	0.274000	0.279729	
855	0.228070	145	0.482759	2.213858	855	0.228070	0.265000	0.279625	
831	0.250301	169	0.437870	2.213858	831	0.250301	0.282000	0.279641	
839	0.247914	161	0.440994	2.213858	839	0.247914	0.279000	0.279637	
812	0.262315	188	0.356383	2.213858	812	0.262315	0.280000	0.279639	
838	0.257757	162	0.493827	2.213858	838	0.257757	0.296000	0.279752	
837	0.274791	163	0.546012	2.213858	837	0.274791	0.319000	0.280019	
833	0.271309	167	0.359281	2.213858	833	0.271309	0.286000	0.280059	
839	0.231228	161	0.465839	2.213858	839	0.231228	0.269000	0.279985	
829	0.288299	171	0.497076	2.213858	829	0.288299	0.324000	0.280278	
833	0.244898	167	0.461078	2.213858	833	0.244898	0.281000	0.280283	
821	0.253350	179	0.396648	2.213858	821	0.253350	0.279000	0.280274	
836	0.267943	164	0.317073	2.213858	836	0.267943	0.276000	0.280247	
860	0.236047	140	0.528571	2.213858	860	0.236047	0.277000	0.280225	
836	0.264354	164	0.365854	2.213858	836	0.264354	0.281000	0.280230	
814	0.255528	186	0.295699	2.213858	814	0.255528	0.263000	0.280120	
821	0.295981	179	0.307263	2.213858	821	0.295981	0.298000	0.280234	
827	0.243047	173	0.398844	2.213858	827	0.243047	0.270000	0.280169	
845	0.273373	155	0.303226	2.213858	845	0.273373	0.278000	0.280155	
849	0.237927	151	0.245033	2.213858	849	0.237927	0.239000	0.279898	
813	0.284133	187	0.342246	2.213858	813	0.284133	0.295000	0.279992	
800	0.268750	200	0.420000	2.213858	800	0.268750	0.299000	0.280109	
815	0.235583	185	0.470270	2.213858	815	0.235583	0.279000	0.280103	
813	0.268143	187	0.406417	2.213858	813	0.268143	0.294000	0.280187	
832	0.237981	168	0.422619	2.213858	832	0.237981	0.269000	0.280120	
850	0.275294	150	0.346667	2.213858	850	0.275294	0.286000	0.280155	
856	0.255841	144	0.430556	2.213858	856	0.255841	0.281000	0.280160	
840	0.289286	160	0.437500	2.213858	840	0.289286	0.313000	0.280355	
857	0.263711	143	0.496503	2.213858	857	0.263711	0.297000	0.280454	
843	0.266904	157	0.547771	2.213858	843	0.266904	0.311000	0.280634	
855	0.254971	145	0.468966	2.213858	855	0.254971	0.286000	0.280665	
822	0.263990	178	0.303371	2.213858	822	0.263990	0.271000	0.280609	
823	0.269745	177	0.338983	2.213858	823	0.269745	0.282000	0.280617	
813	0.237392	187	0.417112	2.213858	813	0.237392	0.271000	0.280562	
837	0.280765	163	0.355828	2.213858	837	0.280765	0.293000	0.280633	
836	0.252392	164	0.329268	2.213858	836	0.252392	0.265000	0.280544	
838	0.297136	162	0.296296	2.213858	838	0.297136	0.297000	0.280637	
874	0.258581	126	0.650794	2.213858	874	0.258581	0.308000	0.280791	
861	0.239257	139	0.539568	2.213858	861	0.239257	0.281000	0.280792	
834	0.231415	166	0.602410	2.213858	834	0.231415	0.293000	0.280860	
819	0.235653	181	0.265193	2.213858	819	0.235653	0.241000	0.280639	
851	0.249119	149	0.288591	2.213858	851	0.249119	0.255000	0.280498	
832	0.224760	168	0.309524	2.213858	832	0.224760	0.239000	0.280272	
842	0.229216	158	0.449367	2.213858	842	0.229216	0.264000	0.280183	
813	0.248462	187	0.326203	2.213858	813	0.248462	0.263000	0.280090	
814	0.269042	186	0.263441	2.213858	814	0.269042	0.268000	0.280025	
845	0.230769	155	0.309677	2.213858	845	0.230769	0.243000	0.279827	
837	0.256870	163	0.202454	2.213858	837	0.256870	0.248000	0.279658	
841	0.222354	159	0.333333	2.213858	841	0.222354	0.240000	0.279448	
827	0.247884	173	0.364162	2.213858	827	0.247884	0.268000	0.279388	
832	0.253606	168	0.529762	2.213858	832	0.253606	0.300000	0.279496	
855	0.276023	145	0.393103	2.213858	855	0.276023	0.293000	0.279566	
813	0.261993	187	0.502674	2.213858	813	0.261993	0.307000	0.279708	
832	0.277644	168	0.500000	2.213858	832	0.277644	0.315000	0.279890	
837	0.246117	163	0.484663	2.213858	837	0.246117	0.285000	0.279917	
869	0.286536	131	0.511450	2.213858	869	0.286536	0.316000	0.280101	
845	0.273373	155	0.419355	2.213858	845	0.273373	0.296000	0.280181	
847	0.303424	153	0.235294	2.213858	847	0.303424	0.293000	0.280246	
833	0.277311	167	0.311377	2.213858	833	0.277311	0.283000	0.280260	
844	0.279621	156	0.314103	2.213858	844	0.279621	0.285000	0.280284	
839	0.269368	161	0.459627	2.213858	839	0.269368	0.300000	0.280382	
851	0.252644	149	0.395973	2.213858	851	0.252644	0.274000	0.280350	
814	0.257985	186	0.333333	2.213858	814	0.257985	0.272000	0.280309	
841	0.272295	159	0.452830	2.213858	841	0.272295	0.301000	0.280410	
810	0.246914	190	0.352632	2.213858	810	0.246914	0.267000	0.280345	
808	0.242574	192	0.333333	2.213858	808	0.242574	0.260000	0.280246	
828	0.268116	172	0.500000	2.213858	828	0.268116	0.308000	0.280380	
841	0.256837	159	0.490566	2.213858	841	0.256837	0.294000	0.280446	
851	0.267920	149	0.342282	2.213858	851	0.267920	0.279000	0.280439	
837	0.256870	163	0.496933	2.213858	837	0.256870	0.296000	0.280513	
817	0.244798	183	0.316940	2.213858	817	0.244798	0.258000	0.280406	
818	0.306846	182	0.335165	2.213858	818	0.306846	0.312000	0.280555	
840	0.300000	160	0.512500	2.213858	840	0.300000	0.334000	0.280806	
841	0.293698	159	0.490566	2.213858	841	0.293698	0.325000	0.281013	
822	0.249392	178	0.370787	2.213858	822	0.249392	0.271000	0.280966	
796	0.262563	204	0.495098	2.213858	796	0.262563	0.310000	0.281101	
850	0.192941	150	0.533333	2.213858	850	0.192941	0.244000	0.280930	
819	0.428571	181	0.414365	1.422574	819	0.428571	0.426000	0.281595	
856	0.295561	144	0.486111	1.951133	856	0.295561	0.323000	0.281784	
813	0.337023	187	0.491979	1.951133	813	0.337023	0.366000	0.282167	
831	0.273165	169	0.402367	1.951133	831	0.273165	0.295000	0.282225	
838	0.299523	162	0.462963	1.951133	838	0.299523	0.326000	0.282422	
840	0.276190	160	0.356250	1.951133	840	0.276190	0.289000	0.282452	
855	0.327485	145	0.420690	1.951133	855	0.327485	0.341000	0.282713	
810	0.306173	190	0.410526	1.951133	810	0.306173	0.326000	0.282905	
849	0.346290	151	0.417219	1.951133	849	0.346290	0.357000	0.283233	
823	0.332928	177	0.468927	1.951133	823	0.332928	0.357000	0.283558	
820	0.323171	180	0.322222	1.951133	820	0.323171	0.323000	0.283731	
861	0.307782	139	0.287770	1.951133	861	0.307782	0.305000	0.283824	
825	0.307879	175	0.360000	1.951133	825	0.307879	0.317000	0.283968	
802	0.335411	198	0.318182	1.951133	802	0.335411	0.332000	0.284176	
843	0.306050	157	0.343949	1.951133	843	0.306050	0.312000	0.284296	
828	0.295894	172	0.604651	1.951133	828	0.295894	0.349000	0.284574	
861	0.340302	139	0.424460	1.951133	861	0.340302	0.352000	0.284862	
852	0.285211	148	0.418919	1.951133	852	0.285211	0.305000	0.284948	
854	0.318501	146	0.404110	1.951133	854	0.318501	0.331000	0.285143	
855	0.330994	145	0.434483	1.951133	855	0.330994	0.346000	0.285400	
837	0.333333	163	0.282209	1.951133	837	0.333333	0.325000	0.285566	
821	0.305725	179	0.363128	1.951133	821	0.305725	0.316000	0.285693	
833	0.334934	167	0.419162	1.951133	833	0.334934	0.349000	0.285957	
835	0.297006	165	0.309091	1.951133	835	0.297006	0.299000	0.286011	
839	0.311085	161	0.453416	1.951133	839	0.311085	0.334000	0.286210	
841	0.318668	159	0.616352	1.951133	841	0.318668	0.366000	0.286538	
832	0.290865	168	0.511905	1.951133	832	0.290865	0.328000	0.286708	
805	0.274534	195	0.487179	1.951133	805	0.274534	0.316000	0.286827	
829	0.302774	171	0.491228	1.951133	829	0.302774	0.335000	0.287023	
807	0.335812	193	0.347150	1.951133	807	0.335812	0.338000	0.287230	
838	0.298329	162	0.358025	1.951133	838	0.298329	0.308000	0.287313	
852	0.350939	148	0.391892	1.951133	852	0.350939	0.357000	0.287593	
824	0.307039	176	0.448864	1.951133	824	0.307039	0.332000	0.287771	
835	0.312575	165	0.400000	1.951133	835	0.312575	0.327000	0.287927	
834	0.305755	166	0.367470	1.951133	834	0.305755	0.316000	0.288039	
830	0.313253	170	0.505882	1.951133	830	0.313253	0.346000	0.288268	
833	0.309724	167	0.353293	1.951133	833	0.309724	0.317000	0.288381	
828	0.286232	172	0.389535	1.951133	828	0.286232	0.304000	0.288442	
860	0.352326	140	0.271429	1.951133	860	0.352326	0.341000	0.288647	
830	0.338554	170	0.547059	1.951133	830	0.338554	0.374000	0.288979	
844	0.328199	156	0.435897	1.951133	844	0.328199	0.345000	0.289197	
833	0.351741	167	0.401198	1.951133	833	0.351741	0.360000	0.289470	
840	0.301190	160	0.375000	1.951133	840	0.301190	0.313000	0.289560	
829	0.294331	171	0.654971	1.951133	829	0.294331	0.356000	0.289815	
828	0.276570	172	0.563953	1.951133	828	0.276570	0.326000	0.289953	
851	0.310223	149	0.436242	1.951133	851	0.310223	0.329000	0.290102	
820	0.274390	180	0.433333	1.951133	820	0.274390	0.303000	0.290150	
833	0.326531	167	0.461078	1.951133	833	0.326531	0.349000	0.290372	
830	0.310843	170	0.464706	1.951133	830	0.310843	0.337000	0.290548	
866	0.262125	134	0.373134	1.951133	866	0.262125	0.277000	0.290497	
830	0.357831	170	0.594118	1.951133	830	0.357831	0.398000	0.290898	
836	0.337321	164	0.158537	1.951133	836	0.337321	0.308000	0.290962	
814	0.303440	186	0.360215	1.951133	814	0.303440	0.314000	0.291047	
839	0.299166	161	0.440994	1.951133	839	0.299166	0.322000	0.291161	
860	0.302326	140	0.350000	1.951133	860	0.302326	0.309000	0.291227	
846	0.349882	154	0.298701	1.951133	846	0.349882	0.342000	0.291413	
812	0.370690	188	0.446809	1.951133	812	0.370690	0.385000	0.291754	
820	0.319512	180	0.555556	1.951133	820	0.319512	0.362000	0.292010	
810	0.338272	190	0.478947	1.951133	810	0.338272	0.365000	0.292274	
858	0.305361	142	0.471831	1.951133	858	0.305361	0.329000	0.292407	
838	0.343675	162	0.364198	1.951133	838	0.343675	0.347000	0.292603	
836	0.318182	164	0.524390	1.951133	836	0.318182	0.352000	0.292816	
833	0.340936	167	0.491018	1.951133	833	0.340936	0.366000	0.293078	
816	0.339461	184	0.320652	1.951133	816	0.339461	0.336000	0.293230	
820	0.332927	180	0.322222	1.951133	820	0.332927	0.331000	0.293364	
832	0.337740	168	0.398810	1.951133	832	0.337740	0.348000	0.293557	
837	0.315412	163	0.392638	1.951133	837	0.315412	0.328000	0.293679	
811	0.307028	189	0.444444	1.951133	811	0.307028	0.333000	0.293817	
833	0.304922	167	0.467066	1.951133	833	0.304922	0.332000	0.293950	
828	0.307971	172	0.383721	1.951133	828	0.307971	0.321000	0.294044	
837	0.308244	163	0.184049	1.951133	837	0.308244	0.288000	0.294023	
841	0.275862	159	0.352201	1.951133	841	0.275862	0.288000	0.294002	
863	0.332561	137	0.364964	1.951133	863	0.332561	0.337000	0.294151	
843	0.311981	157	0.477707	1.951133	843	0.311981	0.338000	0.294301	
822	0.307786	178	0.494382	1.951133	822	0.307786	0.341000	0.294461	
835	0.292216	165	0.357576	1.951133	835	0.292216	0.303000	0.294490	
843	0.321471	157	0.184713	1.951133	843	0.321471	0.300000	0.294509	
832	0.322115	168	0.470238	1.951133	832	0.322115	0.347000	0.294687	
842	0.324228	158	0.392405	1.951133	842	0.324228	0.335000	0.294823	
822	0.319951	178	0.258427	1.951133	822	0.319951	0.309000	0.294871	
825	0.304242	175	0.342857	1.951133	825	0.304242	0.311000	0.294925	
820	0.325610	180	0.383333	1.951133	820	0.325610	0.336000	0.295063	
821	0.326431	179	0.424581	1.951133	821	0.326431	0.344000	0.295226	
845	0.308876	155	0.354839	1.951133	845	0.308876	0.316000	0.295295	
819	0.301587	181	0.337017	1.951133	819	0.301587	0.308000	0.295337	
812	0.353448	188	0.452128	1.951133	812	0.353448	0.372000	0.295590	
829	0.318456	171	0.315789	1.951133	829	0.318456	0.318000	0.295664	
839	0.353993	161	0.403727	1.951133	839	0.353993	0.362000	0.295881	
816	0.292892	184	0.429348	1.951133	816	0.292892	0.318000	0.295953	
828	0.320048	172	0.383721	1.951133	828	0.320048	0.331000	0.296067	
868	0.277650	132	0.507576	1.951133	868	0.277650	0.308000	0.296106	
846	0.340426	154	0.363636	1.951133	846	0.340426	0.344000	0.296261	
862	0.322506	138	0.420290	1.951133	862	0.322506	0.336000	0.296389	
826	0.296610	174	0.350575	1.951133	826	0.296610	0.306000	0.296420	
820	0.309756	180	0.411111	1.951133	820	0.309756	0.328000	0.296521	
806	0.299007	194	0.494845	1.951133	806	0.299007	0.337000	0.296651	
828	0.301932	172	0.447674	1.951133	828	0.301932	0.327000	0.296747	
828	0.324879	172	0.540698	1.951133	828	0.324879	0.362000	0.296955	
850	0.307059	150	0.486667	1.951133	850	0.307059	0.334000	0.297072	
807	0.307311	193	0.455959	1.951133	807	0.307311	0.336000	0.297195	
864	0.333333	136	0.294118	1.951133	864	0.333333	0.328000	0.297292	
819	0.346764	181	0.408840	1.951133	819	0.346764	0.358000	0.297482	
840	0.309524	160	0.306250	1.951133	840	0.309524	0.309000	0.297518	
852	0.320423	148	0.479730	1.951133	852	0.320423	0.344000	0.297663	
841	0.290131	159	0.515723	1.951133	841	0.290131	0.326000	0.297751	
823	0.278250	177	0.604520	1.951133	823	0.278250	0.336000	0.297869	
828	0.316425	172	0.383721	1.951133	828	0.316425	0.328000	0.297962	
843	0.294187	157	0.484076	1.951133	843	0.294187	0.324000	0.298042	
842	0.306413	158	0.512658	1.951133	842	0.306413	0.339000	0.298168	
850	0.328235	150	0.246667	1.951133	850	0.328235	0.316000	0.298222	
862	0.330626	138	0.514493	1.951133	862	0.330626	0.356000	0.298398	
843	0.289442	157	0.369427	1.951133	843	0.289442	0.302000	0.298409	
842	0.350356	158	0.506329	1.951133	842	0.350356	0.375000	0.298642	
847	0.332940	153	0.437908	1.951133	847	0.332940	0.349000	0.298794	
839	0.302741	161	0.391304	1.951133	839	0.302741	0.317000	0.298848	
844	0.317536	156	0.423077	1.951133	844	0.317536	0.334000	0.298954	
865	0.299422	135	0.400000	1.951133	865	0.299422	0.313000	0.298996	
842	0.317102	158	0.379747	1.951133	842	0.317102	0.327000	0.299080	
853	0.345838	147	0.292517	1.951133	853	0.345838	0.338000	0.299196	
829	0.320869	171	0.473684	1.951133	829	0.320869	0.347000	0.299337	
853	0.284877	147	0.489796	1.951133	853	0.284877	0.315000	0.299384	
849	0.318021	151	0.470199	1.951133	849	0.318021	0.341000	0.299506	
853	0.359906	147	0.585034	1.951133	853	0.359906	0.393000	0.299781	
838	0.291169	162	0.271605	1.951133	838	0.291169	0.288000	0.299747	
817	0.334149	183	0.169399	1.951133	817	0.334149	0.304000	0.299759	
814	0.328010	186	0.408602	1.951133	814	0.328010	0.343000	0.299885	
855	0.307602	145	0.303448	1.951133	855	0.307602	0.307000	0.299906	
842	0.333729	158	0.316456	1.951133	842	0.333729	0.331000	0.299996	
848	0.329009	152	0.348684	1.951133	848	0.329009	0.332000	0.300089	
812	0.299261	188	0.574468	1.951133	812	0.299261	0.351000	0.300235	
