Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_fossilised_run4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            999630549
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_fossilised_run4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	FNode	5	Sheep Goat Cow Buffalo Pronghorn 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - uniform 0.00 100.00 
        qGD - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 FNode D 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	Node01 P(D)	Node01 P(G)	
2068000	-9.281363	475	15.079389	2.256474	0.452883	0.547117	1.000000	0.000000	
2069000	-8.019901	189	9.881911	14.405421	0.437541	0.562459	1.000000	0.000000	
2070000	-10.904591	83	36.648550	24.831920	0.499581	0.500419	1.000000	0.000000	
2071000	-8.469417	417	13.033011	16.667954	0.383729	0.616271	1.000000	0.000000	
2072000	-11.048111	391	47.163607	23.878381	0.499919	0.500081	1.000000	0.000000	
2073000	-14.538491	177	9.987732	61.424670	0.498090	0.501910	1.000000	0.000000	
2074000	-11.272273	476	41.078901	13.723450	0.479146	0.520854	1.000000	0.000000	
2075000	-11.628391	342	26.886309	92.815668	0.499986	0.500014	1.000000	0.000000	
2076000	-10.530003	54	23.655136	50.304558	0.499642	0.500358	1.000000	0.000000	
2077000	-7.834977	329	5.068375	4.424336	0.220550	0.779450	1.000000	0.000000	
2078000	-9.896844	262	9.534869	27.059499	0.459749	0.540251	1.000000	0.000000	
2079000	-8.226762	253	9.744969	4.020403	0.318100	0.681900	1.000000	0.000000	
2080000	-9.055280	143	20.912185	9.220859	0.481082	0.518918	1.000000	0.000000	
2081000	-7.894851	319	5.811349	9.199021	0.279039	0.720961	1.000000	0.000000	
2082000	-8.886125	45	20.176426	19.219216	0.458851	0.541149	1.000000	0.000000	
2083000	-8.542760	440	14.296618	14.788835	0.447021	0.552979	1.000000	0.000000	
2084000	-9.069871	195	18.705015	20.603207	0.456001	0.543999	1.000000	0.000000	
2085000	-9.857931	124	9.629163	24.059273	0.458211	0.541789	1.000000	0.000000	
2086000	-9.648404	168	4.612999	15.878824	0.329575	0.670425	1.000000	0.000000	
2087000	-8.334931	101	16.804393	15.298645	0.455648	0.544352	1.000000	0.000000	
2088000	-10.812739	433	51.020547	43.869366	0.499988	0.500012	1.000000	0.000000	
2089000	-11.431856	41	29.082419	81.547548	0.499875	0.500125	1.000000	0.000000	
2090000	-8.550993	404	18.630702	9.865300	0.461447	0.538553	1.000000	0.000000	
2091000	-10.564768	293	34.119993	11.935784	0.496408	0.503592	1.000000	0.000000	
2092000	-12.148154	390	98.171978	58.914757	0.500000	0.500000	1.000000	0.000000	
2093000	-11.175120	411	46.208476	81.402371	0.499992	0.500008	1.000000	0.000000	
2094000	-7.945840	94	5.132228	8.266211	0.142445	0.857555	1.000000	0.000000	
2095000	-8.437846	273	6.435808	9.886422	0.281144	0.718856	1.000000	0.000000	
2096000	-11.753028	408	86.398691	54.612071	0.499993	0.500007	1.000000	0.000000	
2097000	-8.310594	127	16.338598	9.090613	0.418813	0.581187	1.000000	0.000000	
2098000	-8.834655	392	8.205469	14.262780	0.317279	0.682721	1.000000	0.000000	
2099000	-8.016640	487	12.425941	9.618285	0.424765	0.575235	1.000000	0.000000	
2100000	-9.766971	425	33.660894	13.101254	0.497887	0.502113	1.000000	0.000000	
2101000	-9.876127	364	31.480624	21.909553	0.480935	0.519065	1.000000	0.000000	
2102000	-9.080984	485	17.787647	25.061837	0.484242	0.515758	1.000000	0.000000	
2103000	-10.975276	408	53.473829	31.874736	0.499453	0.500547	1.000000	0.000000	
2104000	-11.312406	235	63.807793	48.228016	0.499977	0.500023	1.000000	0.000000	
2105000	-8.067409	486	10.943926	5.118877	0.348970	0.651030	1.000000	0.000000	
2106000	-10.712284	394	40.068350	71.849788	0.499640	0.500360	1.000000	0.000000	
2107000	-7.765595	332	7.750000	10.968004	0.291722	0.708278	1.000000	0.000000	
2108000	-9.291653	60	16.477246	3.246341	0.454081	0.545919	1.000000	0.000000	
2109000	-8.855103	195	10.937633	2.311811	0.341535	0.658465	1.000000	0.000000	
2110000	-10.947298	72	46.530969	93.357374	0.499999	0.500001	1.000000	0.000000	
2111000	-9.446910	61	20.881111	11.329602	0.425510	0.574490	1.000000	0.000000	
2112000	-11.104346	176	75.008316	71.508843	0.499977	0.500023	1.000000	0.000000	
2113000	-8.785897	418	14.631583	13.331711	0.394963	0.605037	1.000000	0.000000	
2114000	-9.291067	8	22.071600	22.985113	0.494984	0.505016	1.000000	0.000000	
2115000	-7.853178	294	4.767474	8.156402	0.229140	0.770860	1.000000	0.000000	
2116000	-8.019042	103	7.669415	8.335571	0.289583	0.710417	1.000000	0.000000	
2117000	-10.301843	265	53.869837	79.107599	0.499993	0.500007	1.000000	0.000000	
2118000	-8.251113	440	13.734057	8.892477	0.422499	0.577501	1.000000	0.000000	
2119000	-9.132747	143	22.602766	21.411408	0.492415	0.507585	1.000000	0.000000	
2120000	-7.924637	109	4.614246	2.388552	0.193822	0.806178	1.000000	0.000000	
2121000	-8.568564	271	8.308296	13.913347	0.336540	0.663460	1.000000	0.000000	
2122000	-8.322081	241	17.122548	13.392990	0.442934	0.557066	1.000000	0.000000	
2123000	-10.304851	231	32.032466	33.745653	0.499803	0.500197	1.000000	0.000000	
2124000	-8.051226	115	10.515914	12.229007	0.383008	0.616992	1.000000	0.000000	
2125000	-11.228453	375	82.564807	66.355318	0.499986	0.500014	1.000000	0.000000	
2126000	-8.832467	475	22.981399	14.419156	0.467272	0.532728	1.000000	0.000000	
2127000	-11.057673	353	67.599669	91.664958	0.499982	0.500018	1.000000	0.000000	
2128000	-11.622802	386	96.984992	71.972876	0.499995	0.500005	1.000000	0.000000	
2129000	-7.921293	320	13.093967	3.908472	0.398192	0.601808	1.000000	0.000000	
2130000	-8.677327	302	18.852617	21.139886	0.454161	0.545839	1.000000	0.000000	
2131000	-9.310416	16	7.155944	15.635386	0.378386	0.621614	1.000000	0.000000	
2132000	-10.689051	251	59.379202	75.018198	0.499962	0.500038	1.000000	0.000000	
2133000	-7.938402	219	13.740366	5.349871	0.449053	0.550947	1.000000	0.000000	
2134000	-9.512193	38	4.258484	16.232674	0.278001	0.721999	1.000000	0.000000	
2135000	-9.303794	491	9.477009	20.046597	0.412810	0.587190	1.000000	0.000000	
2136000	-10.283247	19	30.327100	42.430317	0.497188	0.502812	1.000000	0.000000	
2137000	-9.653192	130	25.505040	36.789985	0.493497	0.506503	1.000000	0.000000	
2138000	-7.968478	346	5.645424	3.237331	0.198624	0.801376	1.000000	0.000000	
2139000	-7.816920	232	12.857484	9.859258	0.388519	0.611481	1.000000	0.000000	
2140000	-10.398592	420	29.222985	55.458449	0.494510	0.505490	1.000000	0.000000	
2141000	-12.971509	418	58.120903	18.872244	0.497767	0.502233	1.000000	0.000000	
2142000	-7.920935	134	12.742865	5.752593	0.408776	0.591224	1.000000	0.000000	
2143000	-8.245289	431	12.838714	15.853707	0.404470	0.595530	1.000000	0.000000	
2144000	-10.874217	88	49.650940	58.390951	0.499878	0.500122	1.000000	0.000000	
2145000	-10.100126	470	13.601554	2.199795	0.405827	0.594173	1.000000	0.000000	
2146000	-9.256291	97	8.797512	16.413547	0.412009	0.587991	1.000000	0.000000	
2147000	-8.560903	137	14.794504	5.604696	0.427297	0.572703	1.000000	0.000000	
2148000	-10.510316	461	47.384023	52.421302	0.499726	0.500274	1.000000	0.000000	
2149000	-7.713026	215	9.120631	8.832065	0.336001	0.663999	1.000000	0.000000	
2150000	-10.078328	240	35.071359	46.780106	0.498847	0.501153	1.000000	0.000000	
2151000	-11.511841	303	50.004430	34.245996	0.499992	0.500008	1.000000	0.000000	
2152000	-9.514300	398	33.062899	15.360327	0.487279	0.512721	1.000000	0.000000	
2153000	-9.464066	474	28.283636	13.752156	0.482238	0.517762	1.000000	0.000000	
2154000	-10.820602	14	41.397614	77.361091	0.499987	0.500013	1.000000	0.000000	
2155000	-10.456277	482	52.029459	71.791206	0.499970	0.500030	1.000000	0.000000	
2156000	-8.830385	166	3.139602	8.429629	0.076202	0.923798	1.000000	0.000000	
2157000	-8.253569	215	13.309692	15.848452	0.420366	0.579634	1.000000	0.000000	
2158000	-10.147849	407	41.848277	33.298576	0.499916	0.500084	1.000000	0.000000	
2159000	-8.372395	186	18.857370	15.140917	0.462025	0.537975	1.000000	0.000000	
2160000	-9.405973	133	29.718750	21.318584	0.487569	0.512431	1.000000	0.000000	
2161000	-10.769504	331	43.683600	23.201282	0.498407	0.501593	1.000000	0.000000	
2162000	-7.789392	198	4.405599	7.695757	0.194922	0.805078	1.000000	0.000000	
2163000	-9.431845	363	25.162083	16.770967	0.484601	0.515399	1.000000	0.000000	
2164000	-8.061247	395	9.353924	9.401352	0.309797	0.690203	1.000000	0.000000	
2165000	-11.222395	42	44.114296	87.519962	0.499960	0.500040	1.000000	0.000000	
2166000	-9.377756	156	32.084095	26.012227	0.493072	0.506928	1.000000	0.000000	
2167000	-8.459968	84	2.248989	8.383243	0.052461	0.947539	1.000000	0.000000	
2168000	-11.248682	357	88.470017	66.384709	0.499954	0.500046	1.000000	0.000000	
2169000	-8.865943	383	19.445250	12.999975	0.471625	0.528375	1.000000	0.000000	
2170000	-8.499739	8	6.070481	1.490114	0.368593	0.631407	1.000000	0.000000	
2171000	-14.225643	40	78.588269	19.253203	0.499916	0.500084	1.000000	0.000000	
2172000	-8.292960	164	9.335153	16.052056	0.407475	0.592525	1.000000	0.000000	
2173000	-8.903765	9	10.695182	19.981264	0.423746	0.576254	1.000000	0.000000	
2174000	-9.760081	104	32.516990	44.225355	0.496208	0.503792	1.000000	0.000000	
2175000	-9.292936	120	16.021951	25.159278	0.489415	0.510585	1.000000	0.000000	
2176000	-10.398076	319	24.456286	55.611363	0.499408	0.500592	1.000000	0.000000	
2177000	-11.272625	480	37.206279	94.692464	0.499981	0.500019	1.000000	0.000000	
2178000	-8.555333	213	6.559933	10.820589	0.274071	0.725929	1.000000	0.000000	
2179000	-8.000787	415	5.538919	2.480104	0.215954	0.784046	1.000000	0.000000	
2180000	-6.999350	12	4.229863	4.291024	0.143856	0.856144	1.000000	0.000000	
2181000	-9.067689	256	18.228026	7.702326	0.451458	0.548542	1.000000	0.000000	
2182000	-8.989023	1	10.499855	1.940023	0.372872	0.627128	1.000000	0.000000	
2183000	-8.052376	55	8.149108	11.652040	0.285769	0.714231	1.000000	0.000000	
2184000	-7.977907	43	12.863748	6.691645	0.454432	0.545568	1.000000	0.000000	
2185000	-10.710563	67	57.711637	98.367403	0.499996	0.500004	1.000000	0.000000	
2186000	-11.543968	260	30.655018	84.397381	0.499993	0.500007	1.000000	0.000000	
2187000	-11.295069	145	21.303952	52.671347	0.498343	0.501657	1.000000	0.000000	
2188000	-8.349160	147	11.794640	18.506188	0.416616	0.583384	1.000000	0.000000	
2189000	-10.784861	386	47.017529	85.399222	0.499898	0.500102	1.000000	0.000000	
2190000	-9.057316	488	22.644449	17.660320	0.491362	0.508638	1.000000	0.000000	
2191000	-9.539332	451	29.394325	26.480504	0.493176	0.506824	1.000000	0.000000	
2192000	-7.697201	170	4.691029	7.392539	0.153561	0.846439	1.000000	0.000000	
2193000	-8.801571	169	21.696152	17.211361	0.488698	0.511302	1.000000	0.000000	
2194000	-9.011380	335	9.383703	17.451473	0.418604	0.581396	1.000000	0.000000	
2195000	-7.637264	30	12.536858	7.838172	0.412982	0.587018	1.000000	0.000000	
2196000	-7.745122	431	9.379761	11.055181	0.315546	0.684454	1.000000	0.000000	
2197000	-8.862541	47	12.185399	21.961829	0.420739	0.579261	1.000000	0.000000	
2198000	-8.773507	141	10.699038	2.180724	0.243280	0.756720	1.000000	0.000000	
2199000	-8.047486	408	6.325832	4.964854	0.234078	0.765922	1.000000	0.000000	
2200000	-7.549597	36	6.048657	6.131751	0.212898	0.787102	1.000000	0.000000	
2201000	-8.478260	99	15.416854	15.877846	0.436164	0.563836	1.000000	0.000000	
2202000	-11.646645	199	90.270728	62.652611	0.500000	0.500000	1.000000	0.000000	
2203000	-8.532628	477	10.984447	12.973106	0.389475	0.610525	1.000000	0.000000	
2204000	-7.723478	223	5.923584	5.237758	0.181104	0.818896	1.000000	0.000000	
2205000	-10.237422	117	44.290237	49.283591	0.499941	0.500059	1.000000	0.000000	
2206000	-8.809396	321	21.029093	26.115347	0.496710	0.503290	1.000000	0.000000	
2207000	-9.215750	1	5.367881	17.908462	0.220401	0.779599	1.000000	0.000000	
2208000	-10.373303	432	40.739375	66.412473	0.499412	0.500588	1.000000	0.000000	
2209000	-10.764469	276	29.367834	49.044474	0.497172	0.502828	1.000000	0.000000	
2210000	-9.386064	105	20.030363	15.362161	0.449202	0.550798	1.000000	0.000000	
2211000	-11.204553	496	62.668686	68.785348	0.499947	0.500053	1.000000	0.000000	
2212000	-7.852092	47	3.357713	7.813820	0.079958	0.920042	1.000000	0.000000	
2213000	-7.892642	121	9.888561	12.931312	0.399447	0.600553	1.000000	0.000000	
2214000	-10.249208	141	40.702603	23.133388	0.476767	0.523233	1.000000	0.000000	
2215000	-10.899498	273	64.900653	62.592301	0.499997	0.500003	1.000000	0.000000	
2216000	-10.820104	145	39.371764	58.187204	0.499845	0.500155	1.000000	0.000000	
2217000	-11.200328	27	42.268237	92.071648	0.499999	0.500001	1.000000	0.000000	
2218000	-8.989483	95	1.628767	5.256555	0.015382	0.984618	1.000000	0.000000	
2219000	-10.857963	202	89.472078	97.182196	0.500000	0.500000	1.000000	0.000000	
2220000	-9.252662	255	27.146322	19.695880	0.484039	0.515961	1.000000	0.000000	
2221000	-9.977025	472	31.393163	17.542366	0.491424	0.508576	1.000000	0.000000	
2222000	-10.849198	93	65.589775	63.694282	0.499987	0.500013	1.000000	0.000000	
2223000	-10.375031	440	8.909328	26.220997	0.442936	0.557064	1.000000	0.000000	
2224000	-10.543706	438	41.867147	56.576312	0.499696	0.500304	1.000000	0.000000	
2225000	-7.505825	190	8.740695	6.959237	0.269149	0.730851	1.000000	0.000000	
2226000	-10.040824	256	28.086162	36.506365	0.497619	0.502381	1.000000	0.000000	
2227000	-7.800485	389	13.651584	15.559901	0.327476	0.672524	1.000000	0.000000	
2228000	-8.152053	341	11.938279	4.721560	0.366002	0.633998	1.000000	0.000000	
2229000	-8.270043	473	12.267937	7.171359	0.350625	0.649375	1.000000	0.000000	
2230000	-8.965671	346	11.228450	22.641828	0.436573	0.563427	1.000000	0.000000	
2231000	-8.241364	42	2.525052	2.843645	0.065911	0.934089	1.000000	0.000000	
2232000	-7.893947	147	6.764889	11.496935	0.273650	0.726350	1.000000	0.000000	
2233000	-8.366315	151	2.754014	7.475395	0.064891	0.935109	1.000000	0.000000	
2234000	-9.532641	217	22.734718	7.882939	0.462650	0.537350	1.000000	0.000000	
2235000	-7.910668	224	19.967822	10.667804	0.421783	0.578217	1.000000	0.000000	
2236000	-10.896120	327	56.489319	87.585481	0.499995	0.500005	1.000000	0.000000	
2237000	-12.211900	232	76.491932	37.269986	0.499917	0.500083	1.000000	0.000000	
2238000	-8.918493	316	12.754428	21.387351	0.420753	0.579247	1.000000	0.000000	
2239000	-8.560730	348	13.467375	8.902092	0.380279	0.619721	1.000000	0.000000	
2240000	-10.749380	117	26.610723	58.771088	0.499800	0.500200	1.000000	0.000000	
2241000	-8.148348	22	11.249639	11.891536	0.310778	0.689222	1.000000	0.000000	
2242000	-10.500416	482	55.870333	74.098193	0.499982	0.500018	1.000000	0.000000	
2243000	-9.042829	329	9.376617	18.920603	0.427841	0.572159	1.000000	0.000000	
2244000	-10.136997	72	30.208924	47.223143	0.499662	0.500338	1.000000	0.000000	
2245000	-8.186955	308	8.579771	9.383223	0.304183	0.695817	1.000000	0.000000	
2246000	-8.127318	224	23.764718	19.776783	0.458093	0.541907	1.000000	0.000000	
2247000	-8.342576	305	11.273491	12.496025	0.348455	0.651545	1.000000	0.000000	
2248000	-8.485124	348	4.617398	11.227862	0.156325	0.843675	1.000000	0.000000	
2249000	-8.069420	417	7.585354	4.047751	0.201668	0.798332	1.000000	0.000000	
2250000	-7.231526	30	6.289173	4.049204	0.259465	0.740535	1.000000	0.000000	
2251000	-10.243890	112	33.668134	61.421267	0.499526	0.500474	1.000000	0.000000	
2252000	-8.823447	319	25.759289	22.768528	0.493811	0.506189	1.000000	0.000000	
2253000	-9.154426	286	25.232547	26.840756	0.477701	0.522299	1.000000	0.000000	
2254000	-11.803017	498	29.439674	76.100380	0.499260	0.500740	1.000000	0.000000	
2255000	-10.890488	268	61.881288	83.042287	0.499974	0.500026	1.000000	0.000000	
2256000	-8.727700	437	18.137733	22.351047	0.475107	0.524893	1.000000	0.000000	
2257000	-9.021486	352	9.799546	16.477420	0.445014	0.554986	1.000000	0.000000	
2258000	-8.536496	31	10.516051	4.181245	0.354969	0.645031	1.000000	0.000000	
2259000	-11.242616	499	17.323194	51.878076	0.494405	0.505595	1.000000	0.000000	
2260000	-10.874478	459	54.468927	79.430551	0.499997	0.500003	1.000000	0.000000	
2261000	-7.257886	145	6.790250	6.152612	0.239899	0.760101	1.000000	0.000000	
2262000	-8.203888	397	16.708197	14.586066	0.459142	0.540858	1.000000	0.000000	
2263000	-9.021654	493	2.787641	11.358662	0.119213	0.880787	1.000000	0.000000	
2264000	-8.691720	284	10.187996	4.655469	0.357418	0.642582	1.000000	0.000000	
2265000	-7.744583	241	4.195448	1.959760	0.133275	0.866725	1.000000	0.000000	
2266000	-9.948193	115	31.373989	14.733581	0.490352	0.509648	1.000000	0.000000	
2267000	-8.175852	98	11.620711	8.290441	0.388647	0.611353	1.000000	0.000000	
2268000	-9.614548	153	2.074221	12.001975	0.088305	0.911695	1.000000	0.000000	
2269000	-9.650956	1	31.338042	19.790102	0.486613	0.513387	1.000000	0.000000	
2270000	-9.398605	281	10.608409	22.464356	0.367730	0.632270	1.000000	0.000000	
2271000	-8.284177	283	20.172315	13.295356	0.452593	0.547407	1.000000	0.000000	
2272000	-10.896435	35	52.154320	80.133264	0.499989	0.500011	1.000000	0.000000	
2273000	-9.795092	229	31.050747	23.654443	0.494088	0.505912	1.000000	0.000000	
2274000	-11.239091	312	75.396027	78.962266	0.499994	0.500006	1.000000	0.000000	
2275000	-9.238549	458	31.805515	29.238395	0.494926	0.505074	1.000000	0.000000	
2276000	-8.038280	24	5.252896	3.674268	0.239774	0.760226	1.000000	0.000000	
2277000	-9.243218	451	25.041395	19.853348	0.483960	0.516040	1.000000	0.000000	
2278000	-8.218838	106	14.821396	10.560237	0.410672	0.589328	1.000000	0.000000	
2279000	-8.238298	451	13.119872	6.119325	0.382437	0.617563	1.000000	0.000000	
2280000	-8.248268	458	18.389382	17.943384	0.460086	0.539914	1.000000	0.000000	
2281000	-8.989082	206	15.534348	22.896653	0.474359	0.525641	1.000000	0.000000	
2282000	-8.174214	435	8.722985	2.021807	0.451067	0.548933	1.000000	0.000000	
2283000	-11.576110	109	96.160309	75.452818	0.500000	0.500000	1.000000	0.000000	
2284000	-10.050151	126	34.411524	29.438798	0.497698	0.502302	1.000000	0.000000	
2285000	-8.252861	289	5.855457	3.377245	0.252041	0.747959	1.000000	0.000000	
2286000	-10.896752	398	74.985652	99.235176	0.499999	0.500001	1.000000	0.000000	
2287000	-9.387074	31	12.541908	2.778072	0.402318	0.597682	1.000000	0.000000	
2288000	-10.165795	171	41.000237	35.321274	0.499535	0.500465	1.000000	0.000000	
2289000	-8.848132	385	14.096705	22.036473	0.469155	0.530845	1.000000	0.000000	
2290000	-7.783162	373	4.587649	2.648143	0.158681	0.841319	1.000000	0.000000	
2291000	-8.409702	154	10.130918	12.850328	0.384459	0.615541	1.000000	0.000000	
2292000	-7.536187	2	5.710246	6.375639	0.245744	0.754256	1.000000	0.000000	
2293000	-8.629553	389	29.428632	20.443188	0.455153	0.544847	1.000000	0.000000	
2294000	-8.970216	67	15.890806	23.477119	0.464947	0.535053	1.000000	0.000000	
2295000	-8.974238	441	15.787881	7.045205	0.444593	0.555407	1.000000	0.000000	
2296000	-10.723615	172	0.339372	9.767423	0.001386	0.998614	1.000000	0.000000	
2297000	-10.332496	357	35.075204	70.111659	0.498353	0.501647	1.000000	0.000000	
2298000	-9.517166	426	30.216153	20.424901	0.489939	0.510061	1.000000	0.000000	
2299000	-9.267549	486	3.188609	13.242670	0.110770	0.889230	1.000000	0.000000	
2300000	-8.135574	248	6.778648	8.710816	0.224415	0.775585	1.000000	0.000000	
2301000	-7.795703	189	13.474132	11.762740	0.458078	0.541922	1.000000	0.000000	
2302000	-11.781783	324	44.423430	19.435576	0.499337	0.500663	1.000000	0.000000	
2303000	-10.385699	470	38.143706	49.632284	0.499255	0.500745	1.000000	0.000000	
2304000	-10.840242	133	72.075914	58.393143	0.499964	0.500036	1.000000	0.000000	
2305000	-7.902850	147	9.140297	13.147285	0.349563	0.650437	1.000000	0.000000	
2306000	-8.201372	116	12.513979	12.403808	0.372597	0.627403	1.000000	0.000000	
2307000	-8.280127	346	19.306637	10.951637	0.456514	0.543486	1.000000	0.000000	
2308000	-8.616783	76	19.052510	19.269290	0.458458	0.541542	1.000000	0.000000	
2309000	-8.010860	402	9.326898	10.169483	0.328672	0.671328	1.000000	0.000000	
2310000	-8.497360	234	15.186634	6.561554	0.423766	0.576234	1.000000	0.000000	
2311000	-7.778781	171	5.345521	3.229102	0.199503	0.800497	1.000000	0.000000	
2312000	-11.070373	483	72.774474	98.990681	0.499995	0.500005	1.000000	0.000000	
2313000	-9.778591	425	37.800956	29.068326	0.499736	0.500264	1.000000	0.000000	
2314000	-9.863103	433	29.300828	21.157972	0.498361	0.501639	1.000000	0.000000	
2315000	-8.053732	482	14.846660	10.609839	0.422344	0.577656	1.000000	0.000000	
2316000	-8.877703	445	13.158256	20.442326	0.444733	0.555267	1.000000	0.000000	
2317000	-10.154383	217	38.020955	43.261769	0.498891	0.501109	1.000000	0.000000	
2318000	-10.012708	286	41.903457	44.541769	0.497583	0.502417	1.000000	0.000000	
2319000	-11.819657	459	78.480066	50.639722	0.499997	0.500003	1.000000	0.000000	
2320000	-9.546970	396	15.628863	28.355074	0.481888	0.518112	1.000000	0.000000	
2321000	-11.275656	412	61.160327	57.447108	0.499905	0.500095	1.000000	0.000000	
2322000	-9.566823	439	13.385854	31.938153	0.473643	0.526357	1.000000	0.000000	
2323000	-8.112505	59	16.029924	7.561783	0.423397	0.576603	1.000000	0.000000	
2324000	-7.859656	285	5.414753	7.798331	0.257613	0.742387	1.000000	0.000000	
2325000	-10.387074	228	29.294573	49.375265	0.499673	0.500327	1.000000	0.000000	
2326000	-8.513278	129	13.501596	21.371409	0.430302	0.569698	1.000000	0.000000	
2327000	-9.180065	126	1.033673	6.848325	0.013306	0.986694	1.000000	0.000000	
2328000	-9.442582	183	18.908917	6.561792	0.417790	0.582210	1.000000	0.000000	
2329000	-8.230867	199	7.802292	13.041781	0.391371	0.608629	1.000000	0.000000	
2330000	-7.895095	124	3.478897	7.045265	0.142476	0.857524	1.000000	0.000000	
2331000	-9.051870	118	18.331573	21.243917	0.483001	0.516999	1.000000	0.000000	
2332000	-7.574856	491	7.015400	4.777750	0.268423	0.731577	1.000000	0.000000	
2333000	-8.222669	131	14.304951	12.790353	0.378225	0.621775	1.000000	0.000000	
2334000	-8.112577	360	3.643037	2.097453	0.078703	0.921297	1.000000	0.000000	
2335000	-10.535800	251	50.024566	62.924685	0.499822	0.500178	1.000000	0.000000	
2336000	-10.614398	429	71.766943	81.203855	0.499993	0.500007	1.000000	0.000000	
2337000	-10.182718	371	28.440207	47.502033	0.499002	0.500998	1.000000	0.000000	
2338000	-8.099048	127	13.953956	9.941462	0.397126	0.602874	1.000000	0.000000	
2339000	-9.079964	337	11.183833	20.486630	0.436665	0.563335	1.000000	0.000000	
2340000	-8.836041	52	12.180926	19.116077	0.445370	0.554630	1.000000	0.000000	
2341000	-8.736272	355	6.116972	14.456978	0.237910	0.762090	1.000000	0.000000	
2342000	-10.582227	379	59.008363	56.092905	0.499926	0.500074	1.000000	0.000000	
2343000	-9.266480	147	18.872817	31.780806	0.483170	0.516830	1.000000	0.000000	
2344000	-9.726900	471	27.916775	36.395031	0.485579	0.514421	1.000000	0.000000	
2345000	-8.436808	285	11.090716	15.606600	0.441500	0.558500	1.000000	0.000000	
2346000	-9.201396	257	17.423604	4.200499	0.460731	0.539269	1.000000	0.000000	
2347000	-9.038389	325	16.338754	24.534833	0.490448	0.509552	1.000000	0.000000	
2348000	-7.391087	493	8.811432	6.635783	0.330107	0.669893	1.000000	0.000000	
2349000	-11.287293	390	66.160080	47.881416	0.499995	0.500005	1.000000	0.000000	
2350000	-9.052291	310	16.937512	7.330038	0.416248	0.583752	1.000000	0.000000	
2351000	-10.761994	291	59.202514	86.337208	0.499996	0.500004	1.000000	0.000000	
2352000	-10.568564	264	57.493429	58.041212	0.499989	0.500011	1.000000	0.000000	
2353000	-8.498021	487	12.180667	16.307888	0.448491	0.551509	1.000000	0.000000	
2354000	-9.148793	29	15.552935	18.439266	0.446319	0.553681	1.000000	0.000000	
2355000	-8.950695	199	22.847253	14.815856	0.490692	0.509308	1.000000	0.000000	
2356000	-9.487266	450	12.336726	19.934281	0.423444	0.576556	1.000000	0.000000	
2357000	-8.710633	167	18.918373	23.235153	0.475889	0.524111	1.000000	0.000000	
2358000	-11.043523	380	74.546886	79.769534	0.499989	0.500011	1.000000	0.000000	
2359000	-10.232900	244	35.322118	23.802429	0.495385	0.504615	1.000000	0.000000	
2360000	-10.234932	280	26.143470	45.477003	0.494569	0.505431	1.000000	0.000000	
2361000	-10.738853	279	40.323814	46.697688	0.499922	0.500078	1.000000	0.000000	
2362000	-8.238755	135	4.307505	11.277484	0.214630	0.785370	1.000000	0.000000	
2363000	-10.579363	12	44.935342	44.590643	0.499746	0.500254	1.000000	0.000000	
2364000	-9.981739	461	30.220308	38.246244	0.496639	0.503361	1.000000	0.000000	
2365000	-7.697105	307	8.173207	7.935884	0.320362	0.679638	1.000000	0.000000	
2366000	-7.954773	157	12.601225	8.238286	0.445215	0.554785	1.000000	0.000000	
2367000	-7.461101	342	10.575298	11.908589	0.401354	0.598646	1.000000	0.000000	
2368000	-9.365518	393	17.699287	29.252053	0.483982	0.516018	1.000000	0.000000	
2369000	-9.221629	25	6.026386	0.043797	0.949074	0.050926	1.000000	0.000000	
2370000	-7.769427	374	5.805600	6.580833	0.274343	0.725657	1.000000	0.000000	
2371000	-8.657384	364	13.988244	16.426171	0.391230	0.608770	1.000000	0.000000	
2372000	-9.453492	199	8.023140	20.709817	0.441930	0.558070	1.000000	0.000000	
2373000	-8.749522	144	2.912712	5.156938	0.107622	0.892378	1.000000	0.000000	
2374000	-9.229627	494	17.048871	17.666183	0.471117	0.528883	1.000000	0.000000	
2375000	-9.383608	211	23.820306	23.006934	0.494065	0.505935	1.000000	0.000000	
2376000	-11.200576	453	78.636348	77.696088	0.499979	0.500021	1.000000	0.000000	
2377000	-8.542905	325	9.619101	2.671622	0.464181	0.535819	1.000000	0.000000	
2378000	-10.989041	355	62.642238	39.864228	0.499671	0.500329	1.000000	0.000000	
2379000	-8.228847	276	10.844453	5.373658	0.311623	0.688377	1.000000	0.000000	
