Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
845	0.315976	155	0.890323	5.000000	845	0.315976	0.405000	0.389647	
830	0.343373	170	0.800000	5.000000	830	0.343373	0.421000	0.389996	
821	0.283800	179	0.782123	5.000000	821	0.283800	0.373000	0.389809	
846	0.322695	154	0.850649	5.000000	846	0.322695	0.404000	0.389963	
841	0.290131	159	0.805031	5.000000	841	0.290131	0.372000	0.389770	
863	0.304751	137	0.795620	5.000000	863	0.304751	0.372000	0.389581	
817	0.304774	183	0.863388	5.000000	817	0.304774	0.407000	0.389764	
818	0.295844	182	0.829670	5.000000	818	0.295844	0.393000	0.389798	
838	0.280430	162	0.814815	5.000000	838	0.280430	0.367000	0.389563	
818	0.334963	182	0.791209	5.000000	818	0.334963	0.418000	0.389853	
851	0.304348	149	0.872483	5.000000	851	0.304348	0.389000	0.389845	
828	0.294686	172	0.819767	5.000000	828	0.294686	0.385000	0.389796	
846	0.302600	154	0.811688	5.000000	846	0.302600	0.381000	0.389709	
837	0.273596	163	0.815951	5.000000	837	0.273596	0.362000	0.389437	
815	0.279755	185	0.800000	5.000000	815	0.279755	0.376000	0.389307	
850	0.320000	150	0.833333	5.000000	850	0.320000	0.397000	0.389381	
838	0.316229	162	0.827160	5.000000	838	0.316229	0.399000	0.389472	
835	0.308982	165	0.842424	5.000000	835	0.308982	0.397000	0.389543	
841	0.316290	159	0.811321	5.000000	841	0.316290	0.395000	0.389594	
845	0.287574	155	0.877419	5.000000	845	0.287574	0.379000	0.389496	
823	0.292831	177	0.858757	5.000000	823	0.292831	0.393000	0.389529	
835	0.304192	165	0.866667	5.000000	835	0.304192	0.397000	0.389596	
823	0.304982	177	0.762712	5.000000	823	0.304982	0.386000	0.389564	
821	0.319123	179	0.837989	5.000000	821	0.319123	0.412000	0.389764	
828	0.318841	172	0.825581	5.000000	828	0.318841	0.406000	0.389908	
822	0.289538	178	0.797753	5.000000	822	0.289538	0.380000	0.389821	
843	0.269276	157	0.834395	5.000000	843	0.269276	0.358000	0.389544	
844	0.316351	156	0.788462	5.000000	844	0.316351	0.390000	0.389548	
835	0.314970	165	0.854545	5.000000	835	0.314970	0.404000	0.389672	
829	0.311218	171	0.777778	5.000000	829	0.311218	0.391000	0.389683	
834	0.305755	166	0.795181	5.000000	834	0.305755	0.387000	0.389661	
834	0.297362	166	0.813253	5.000000	834	0.297362	0.383000	0.389605	
839	0.325387	161	0.782609	5.000000	839	0.325387	0.399000	0.389683	
841	0.304400	159	0.830189	5.000000	841	0.304400	0.388000	0.389669	
817	0.310894	183	0.803279	5.000000	817	0.310894	0.401000	0.389761	
825	0.301818	175	0.800000	5.000000	825	0.301818	0.389000	0.389755	
828	0.318841	172	0.796512	5.000000	828	0.318841	0.401000	0.389845	
820	0.286585	180	0.822222	5.000000	820	0.286585	0.383000	0.389791	
836	0.295455	164	0.768293	5.000000	836	0.295455	0.373000	0.389658	
838	0.307876	162	0.827160	5.000000	838	0.307876	0.392000	0.389677	
806	0.275434	194	0.850515	5.000000	806	0.275434	0.387000	0.389656	
834	0.300959	166	0.873494	5.000000	834	0.300959	0.396000	0.389705	
844	0.327014	156	0.858974	5.000000	844	0.327014	0.410000	0.389860	
838	0.292363	162	0.814815	5.000000	838	0.292363	0.377000	0.389762	
855	0.314620	145	0.834483	5.000000	855	0.314620	0.390000	0.389764	
826	0.294189	174	0.775862	5.000000	826	0.294189	0.378000	0.389676	
841	0.316290	159	0.823899	5.000000	841	0.316290	0.397000	0.389730	
842	0.292162	158	0.740506	5.000000	842	0.292162	0.363000	0.389534	
829	0.295537	171	0.865497	5.000000	829	0.295537	0.393000	0.389559	
816	0.305147	184	0.820652	5.000000	816	0.305147	0.400000	0.389635	
817	0.312118	183	0.803279	5.000000	817	0.312118	0.402000	0.389724	
853	0.276671	147	0.870748	5.000000	853	0.276671	0.364000	0.389540	
814	0.300983	186	0.763441	5.000000	814	0.300983	0.387000	0.389522	
862	0.305104	138	0.818841	5.000000	862	0.305104	0.376000	0.389427	
806	0.316377	194	0.757732	5.000000	806	0.316377	0.402000	0.389515	
830	0.309639	170	0.800000	5.000000	830	0.309639	0.393000	0.389539	
847	0.344746	153	0.771242	5.000000	847	0.344746	0.410000	0.389680	
829	0.275030	171	0.865497	5.000000	829	0.275030	0.376000	0.389586	
827	0.284160	173	0.791908	5.000000	827	0.284160	0.372000	0.389467	
848	0.299528	152	0.868421	5.000000	848	0.299528	0.386000	0.389443	
863	0.311703	137	0.832117	5.000000	863	0.311703	0.383000	0.389400	
852	0.299296	148	0.783784	5.000000	852	0.299296	0.371000	0.389277	
831	0.290012	169	0.804734	5.000000	831	0.290012	0.377000	0.389196	
831	0.317690	169	0.727811	5.000000	831	0.317690	0.387000	0.389182	
842	0.324228	158	0.803797	5.000000	842	0.324228	0.400000	0.389252	
832	0.316106	168	0.803571	5.000000	832	0.316106	0.398000	0.389309	
858	0.292541	142	0.838028	5.000000	858	0.292541	0.370000	0.389185	
816	0.280637	184	0.820652	5.000000	816	0.280637	0.380000	0.389126	
853	0.313013	147	0.843537	5.000000	853	0.313013	0.391000	0.389138	
828	0.266908	172	0.843023	5.000000	828	0.266908	0.366000	0.388991	
811	0.293465	189	0.809524	5.000000	811	0.293465	0.391000	0.389004	
857	0.266044	143	0.811189	5.000000	857	0.266044	0.344000	0.388723	
828	0.312802	172	0.848837	5.000000	828	0.312802	0.405000	0.388824	
840	0.309524	160	0.793750	5.000000	840	0.309524	0.387000	0.388812	
808	0.318069	192	0.817708	5.000000	808	0.318069	0.414000	0.388967	
818	0.306846	182	0.807692	5.000000	818	0.306846	0.398000	0.389022	
794	0.284635	206	0.800971	5.000000	794	0.284635	0.391000	0.389034	
834	0.306954	166	0.825301	5.000000	834	0.306954	0.393000	0.389058	
814	0.300983	186	0.795699	5.000000	814	0.300983	0.393000	0.389082	
818	0.293399	182	0.653846	5.000000	818	0.293399	0.359000	0.388902	
841	0.292509	159	0.861635	5.000000	841	0.292509	0.383000	0.388868	
823	0.297691	177	0.790960	5.000000	823	0.297691	0.385000	0.388845	
837	0.304659	163	0.822086	5.000000	837	0.304659	0.389000	0.388846	
812	0.322660	188	0.835106	5.000000	812	0.322660	0.419000	0.389021	
822	0.302920	178	0.808989	5.000000	822	0.302920	0.393000	0.389044	
819	0.318681	181	0.850829	5.000000	819	0.318681	0.415000	0.389193	
846	0.275414	154	0.831169	5.000000	846	0.275414	0.361000	0.389032	
848	0.320755	152	0.868421	5.000000	848	0.320755	0.404000	0.389117	
859	0.280559	141	0.843972	5.000000	859	0.280559	0.360000	0.388953	
847	0.317591	153	0.725490	5.000000	847	0.317591	0.380000	0.388902	
850	0.316471	150	0.846667	5.000000	850	0.316471	0.396000	0.388942	
833	0.308523	167	0.814371	5.000000	833	0.308523	0.393000	0.388965	
835	0.310180	165	0.830303	5.000000	835	0.310180	0.396000	0.389003	
829	0.297949	171	0.859649	5.000000	829	0.297949	0.394000	0.389031	
822	0.343066	178	0.814607	5.000000	822	0.343066	0.427000	0.389238	
832	0.287260	168	0.845238	5.000000	832	0.287260	0.381000	0.389194	
820	0.292683	180	0.738889	5.000000	820	0.292683	0.373000	0.389106	
828	0.312802	172	0.819767	5.000000	828	0.312802	0.400000	0.389165	
838	0.306683	162	0.820988	5.000000	838	0.306683	0.390000	0.389169	
819	0.288156	181	0.762431	5.000000	819	0.288156	0.374000	0.389088	
806	0.317618	194	0.809278	5.000000	806	0.317618	0.413000	0.389215	
843	0.294187	157	0.783439	5.000000	843	0.294187	0.371000	0.389119	
821	0.343484	179	0.860335	5.000000	821	0.343484	0.436000	0.389364	
848	0.318396	152	0.822368	5.000000	848	0.318396	0.395000	0.389394	
830	0.340964	170	0.776471	5.000000	830	0.340964	0.415000	0.389526	
844	0.313981	156	0.826923	5.000000	844	0.313981	0.394000	0.389550	
823	0.307412	177	0.785311	5.000000	823	0.307412	0.392000	0.389562	
833	0.318127	167	0.838323	5.000000	833	0.318127	0.405000	0.389641	
832	0.302885	168	0.869048	5.000000	832	0.302885	0.398000	0.389683	
853	0.293083	147	0.761905	5.000000	853	0.293083	0.362000	0.389543	
862	0.285383	138	0.884058	5.000000	862	0.285383	0.368000	0.389435	
