Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
824	0.296117	176	0.829545	5.000000	824	0.296117	0.390000	0.390456	
825	0.339394	175	0.874286	5.000000	825	0.339394	0.433000	0.390929	
835	0.291018	165	0.787879	5.000000	835	0.291018	0.373000	0.390732	
850	0.292941	150	0.840000	5.000000	850	0.292941	0.375000	0.390561	
853	0.237984	147	0.782313	5.000000	853	0.237984	0.318000	0.389781	
833	0.279712	167	0.856287	5.000000	833	0.279712	0.376000	0.389634	
809	0.325093	191	0.801047	5.000000	809	0.325093	0.416000	0.389912	
814	0.312039	186	0.838710	5.000000	814	0.312039	0.410000	0.390121	
843	0.278766	157	0.878981	5.000000	843	0.278766	0.373000	0.389944	
828	0.276570	172	0.837209	5.000000	828	0.276570	0.373000	0.389772	
816	0.321078	184	0.847826	5.000000	816	0.321078	0.418000	0.390057	
825	0.334545	175	0.908571	5.000000	825	0.334545	0.435000	0.390506	
841	0.304400	159	0.874214	5.000000	841	0.304400	0.395000	0.390551	
821	0.309379	179	0.815642	5.000000	821	0.309379	0.400000	0.390643	
824	0.287621	176	0.767045	5.000000	824	0.287621	0.372000	0.390462	
836	0.332536	164	0.780488	5.000000	836	0.332536	0.406000	0.390612	
851	0.285546	149	0.778523	5.000000	851	0.285546	0.359000	0.390311	
834	0.326139	166	0.819277	5.000000	834	0.326139	0.408000	0.390477	
855	0.297076	145	0.710345	5.000000	855	0.297076	0.357000	0.390165	
846	0.322695	154	0.831169	5.000000	846	0.322695	0.401000	0.390265	
833	0.340936	167	0.808383	5.000000	833	0.340936	0.419000	0.390529	
838	0.315036	162	0.820988	5.000000	838	0.315036	0.397000	0.390587	
827	0.334946	173	0.768786	5.000000	827	0.334946	0.410000	0.390762	
840	0.291667	160	0.781250	5.000000	840	0.291667	0.370000	0.390577	
832	0.293269	168	0.851190	5.000000	832	0.293269	0.387000	0.390545	
832	0.304087	168	0.738095	5.000000	832	0.304087	0.377000	0.390426	
833	0.325330	167	0.778443	5.000000	833	0.325330	0.401000	0.390518	
833	0.315726	167	0.808383	5.000000	833	0.315726	0.398000	0.390583	
821	0.336175	179	0.798883	5.000000	821	0.336175	0.419000	0.390826	
830	0.327711	170	0.835294	5.000000	830	0.327711	0.414000	0.391022	
836	0.316986	164	0.835366	5.000000	836	0.316986	0.402000	0.391114	
850	0.329412	150	0.826667	5.000000	850	0.329412	0.404000	0.391222	
827	0.302297	173	0.855491	5.000000	827	0.302297	0.398000	0.391278	
