Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
825	0.373333	175	0.840000	3.507245	825	0.373333	0.455000	0.421535	
852	0.382629	148	0.837838	3.507245	852	0.382629	0.450000	0.421851	
842	0.353919	158	0.797468	3.507245	842	0.353919	0.424000	0.421874	
826	0.371671	174	0.752874	3.507245	826	0.371671	0.438000	0.422050	
842	0.326603	158	0.778481	3.507245	842	0.326603	0.398000	0.421791	
825	0.366061	175	0.840000	3.507245	825	0.366061	0.449000	0.422081	
839	0.373063	161	0.819876	3.507245	839	0.373063	0.445000	0.422322	
849	0.358068	151	0.821192	3.507245	849	0.358068	0.428000	0.422381	
847	0.337662	153	0.816993	3.507245	847	0.337662	0.411000	0.422264	
840	0.347619	160	0.793750	3.507245	840	0.347619	0.419000	0.422230	
834	0.365707	166	0.777108	3.507245	834	0.365707	0.434000	0.422349	
836	0.364833	164	0.817073	3.507245	836	0.364833	0.439000	0.422516	
833	0.342137	167	0.826347	3.507245	833	0.342137	0.423000	0.422521	
829	0.366707	171	0.859649	3.507245	829	0.366707	0.451000	0.422800	
815	0.339877	185	0.837838	3.507245	815	0.339877	0.432000	0.422889	
817	0.357405	183	0.759563	3.507245	817	0.357405	0.431000	0.422967	
832	0.372596	168	0.720238	3.507245	832	0.372596	0.431000	0.423044	
816	0.368873	184	0.831522	3.507245	816	0.368873	0.454000	0.423336	
823	0.368165	177	0.836158	3.507245	823	0.368165	0.451000	0.423594	
850	0.367059	150	0.820000	3.507245	850	0.367059	0.435000	0.423700	
827	0.349456	173	0.843931	3.507245	827	0.349456	0.435000	0.423803	
838	0.323389	162	0.820988	3.507245	838	0.323389	0.404000	0.423623	
820	0.379268	180	0.822222	3.507245	820	0.379268	0.459000	0.423942	
829	0.324487	171	0.812865	3.507245	829	0.324487	0.408000	0.423800	
843	0.325030	157	0.789809	3.507245	843	0.325030	0.398000	0.423571	
838	0.343675	162	0.777778	3.507245	838	0.343675	0.414000	0.423488	
821	0.334957	179	0.854749	3.507245	821	0.334957	0.428000	0.423527	
831	0.324910	169	0.816568	3.507245	831	0.324910	0.408000	0.423393	
806	0.318859	194	0.747423	3.507245	806	0.318859	0.402000	0.423210	
815	0.363190	185	0.827027	3.507245	815	0.363190	0.449000	0.423429	
836	0.376794	164	0.798780	3.507245	836	0.376794	0.446000	0.423618	
846	0.356974	154	0.844156	3.507245	846	0.356974	0.432000	0.423688	
832	0.358173	168	0.785714	3.507245	832	0.358173	0.430000	0.423740	
849	0.365135	151	0.748344	3.507245	849	0.365135	0.423000	0.423734	
845	0.347929	155	0.787097	3.507245	845	0.347929	0.416000	0.423671	
835	0.340120	165	0.800000	3.507245	835	0.340120	0.416000	0.423609	
860	0.327907	140	0.828571	3.507245	860	0.327907	0.398000	0.423405	
854	0.339578	146	0.828767	3.507245	854	0.339578	0.411000	0.423306	
861	0.342625	139	0.805755	3.507245	861	0.342625	0.407000	0.423178	
836	0.368421	164	0.823171	3.507245	836	0.368421	0.443000	0.423333	
832	0.356971	168	0.785714	3.507245	832	0.356971	0.429000	0.423377	
841	0.341260	159	0.767296	3.507245	841	0.341260	0.409000	0.423266	
844	0.329384	156	0.852564	3.507245	844	0.329384	0.411000	0.423172	
840	0.339286	160	0.837500	3.507245	840	0.339286	0.419000	0.423141	
824	0.343447	176	0.818182	3.507245	824	0.343447	0.427000	0.423170	
829	0.337756	171	0.812865	3.507245	829	0.337756	0.419000	0.423139	
836	0.356459	164	0.835366	3.507245	836	0.356459	0.435000	0.423226	
812	0.309113	188	0.835106	3.507245	812	0.309113	0.408000	0.423115	
857	0.354726	143	0.783217	3.507245	857	0.354726	0.416000	0.423063	
835	0.326946	165	0.842424	3.507245	835	0.326946	0.412000	0.422982	
835	0.352096	165	0.757576	3.507245	835	0.352096	0.419000	0.422954	
821	0.332521	179	0.782123	3.507245	821	0.332521	0.413000	0.422883	
840	0.330952	160	0.750000	3.507245	840	0.330952	0.398000	0.422706	
864	0.340278	136	0.742647	3.507245	864	0.340278	0.395000	0.422511	
848	0.323113	152	0.815789	3.507245	848	0.323113	0.398000	0.422340	
840	0.338095	160	0.825000	3.507245	840	0.338095	0.416000	0.422296	
826	0.347458	174	0.798851	3.507245	826	0.347458	0.426000	0.422321	
825	0.336970	175	0.822857	3.507245	825	0.336970	0.422000	0.422319	
838	0.329356	162	0.827160	3.507245	838	0.329356	0.410000	0.422235	
833	0.363745	167	0.814371	3.507245	833	0.363745	0.439000	0.422348	
849	0.369847	151	0.794702	3.507245	849	0.369847	0.434000	0.422427	
830	0.344578	170	0.817647	3.507245	830	0.344578	0.425000	0.422444	
836	0.331340	164	0.841463	3.507245	836	0.331340	0.415000	0.422395	
833	0.361345	167	0.844311	3.507245	833	0.361345	0.442000	0.422524	
838	0.356802	162	0.820988	3.507245	838	0.356802	0.432000	0.422585	
845	0.378698	155	0.825806	3.507245	845	0.378698	0.448000	0.422751	
862	0.336427	138	0.782609	3.507245	862	0.336427	0.398000	0.422591	
849	0.328622	151	0.794702	3.507245	849	0.328622	0.399000	0.422440	
874	0.322654	126	0.833333	3.507245	874	0.322654	0.387000	0.422214	
842	0.361045	158	0.835443	3.507245	842	0.361045	0.436000	0.422301	
828	0.330918	172	0.848837	3.507245	828	0.330918	0.420000	0.422287	
822	0.379562	178	0.814607	3.507245	822	0.379562	0.457000	0.422504	
831	0.357401	169	0.781065	3.507245	831	0.357401	0.429000	0.422544	
821	0.353228	179	0.854749	3.507245	821	0.353228	0.443000	0.422670	
837	0.356033	163	0.785276	3.507245	837	0.356033	0.426000	0.422691	
838	0.355609	162	0.820988	3.507245	838	0.355609	0.431000	0.422741	
842	0.352732	158	0.854430	3.507245	842	0.352732	0.432000	0.422797	
836	0.314593	164	0.780488	3.507245	836	0.314593	0.391000	0.422606	
835	0.330539	165	0.824242	3.507245	835	0.330539	0.412000	0.422542	
846	0.392435	154	0.831169	3.507245	846	0.392435	0.460000	0.422765	
852	0.368545	148	0.851351	3.507245	852	0.368545	0.440000	0.422867	
841	0.355529	159	0.792453	3.507245	841	0.355529	0.425000	0.422880	
851	0.359577	149	0.805369	3.507245	851	0.359577	0.426000	0.422898	
843	0.333333	157	0.777070	3.507245	843	0.333333	0.403000	0.422782	
864	0.344907	136	0.757353	3.507245	864	0.344907	0.401000	0.422657	
837	0.354839	163	0.779141	3.507245	837	0.354839	0.424000	0.422664	
847	0.348288	153	0.830065	3.507245	847	0.348288	0.422000	0.422660	
839	0.355185	161	0.763975	3.507245	839	0.355185	0.421000	0.422651	
858	0.347319	142	0.753521	3.507245	858	0.347319	0.405000	0.422551	
840	0.329762	160	0.768750	3.507245	840	0.329762	0.400000	0.422425	
825	0.364848	175	0.834286	3.507245	825	0.364848	0.447000	0.422562	
819	0.377289	181	0.812155	3.507245	819	0.377289	0.456000	0.422748	
810	0.353086	190	0.794737	3.507245	810	0.353086	0.437000	0.422826	
837	0.371565	163	0.754601	3.507245	837	0.371565	0.434000	0.422888	
829	0.364294	171	0.836257	3.507245	829	0.364294	0.445000	0.423009	
819	0.379731	181	0.817680	3.507245	819	0.379731	0.459000	0.423204	
836	0.357656	164	0.774390	3.507245	836	0.357656	0.426000	0.423219	
822	0.356448	178	0.797753	3.507245	822	0.356448	0.435000	0.423283	
822	0.357664	178	0.808989	3.507245	822	0.357664	0.438000	0.423361	
844	0.360190	156	0.865385	3.507245	844	0.360190	0.439000	0.423445	
841	0.357907	159	0.761006	3.507245	841	0.357907	0.422000	0.423437	
852	0.365023	148	0.824324	3.507245	852	0.365023	0.433000	0.423487	
831	0.356197	169	0.786982	3.507245	831	0.356197	0.429000	0.423516	
855	0.364912	145	0.813793	3.507245	855	0.364912	0.430000	0.423550	
844	0.379147	156	0.801282	3.507245	844	0.379147	0.445000	0.423661	
814	0.374693	186	0.779570	3.507245	814	0.374693	0.450000	0.423797	
834	0.320144	166	0.789157	3.507245	834	0.320144	0.398000	0.423664	
829	0.297949	171	0.801170	3.507245	829	0.297949	0.384000	0.423462	
835	0.366467	165	0.812121	3.507245	835	0.366467	0.440000	0.423546	
832	0.385817	168	0.821429	3.507245	832	0.385817	0.459000	0.423725	
