Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
843	0.291815	157	0.834395	4.283463	843	0.291815	0.377000	0.361131	
846	0.294326	154	0.727273	4.283463	846	0.294326	0.361000	0.361129	
848	0.261792	152	0.828947	4.283463	848	0.261792	0.348000	0.360985	
821	0.270402	179	0.821229	4.283463	821	0.270402	0.369000	0.361072	
843	0.249110	157	0.821656	4.283463	843	0.249110	0.339000	0.360835	
843	0.265718	157	0.808917	4.283463	843	0.265718	0.351000	0.360730	
811	0.292232	189	0.783069	4.283463	811	0.292232	0.385000	0.360986	
825	0.278788	175	0.788571	4.283463	825	0.278788	0.368000	0.361059	
821	0.272838	179	0.810056	4.283463	821	0.272838	0.369000	0.361141	
812	0.270936	188	0.765957	4.283463	812	0.270936	0.364000	0.361170	
840	0.292857	160	0.818750	4.283463	840	0.292857	0.377000	0.361330	
822	0.335766	178	0.842697	4.283463	822	0.335766	0.426000	0.361976	
834	0.274580	166	0.807229	4.283463	834	0.274580	0.363000	0.361987	
827	0.303507	173	0.832370	4.283463	827	0.303507	0.395000	0.362310	
828	0.287440	172	0.825581	4.283463	828	0.287440	0.380000	0.362482	
830	0.298795	170	0.805882	4.283463	830	0.298795	0.385000	0.362698	
828	0.278986	172	0.779070	4.283463	828	0.278986	0.365000	0.362720	
839	0.287247	161	0.739130	4.283463	839	0.287247	0.360000	0.362695	
849	0.295642	151	0.788079	4.283463	849	0.295642	0.370000	0.362763	
846	0.277778	154	0.818182	4.283463	846	0.277778	0.361000	0.362747	
842	0.286223	158	0.803797	4.283463	842	0.286223	0.368000	0.362795	
849	0.302709	151	0.821192	4.283463	849	0.302709	0.381000	0.362960	
813	0.298893	187	0.850267	4.283463	813	0.298893	0.402000	0.363312	
836	0.290670	164	0.810976	4.283463	836	0.290670	0.376000	0.363425	
853	0.242673	147	0.802721	4.283463	853	0.242673	0.325000	0.363085	
837	0.254480	163	0.846626	4.283463	837	0.254480	0.351000	0.362979	
832	0.256010	168	0.738095	4.283463	832	0.256010	0.337000	0.362753	
847	0.266824	153	0.856209	4.283463	847	0.266824	0.357000	0.362704	
841	0.282996	159	0.779874	4.283463	841	0.282996	0.362000	0.362698	
843	0.241993	157	0.783439	4.283463	843	0.241993	0.327000	0.362395	
827	0.251511	173	0.757225	4.283463	827	0.251511	0.339000	0.362199	
807	0.283767	193	0.777202	4.283463	807	0.283767	0.379000	0.362339	
818	0.267726	182	0.846154	4.283463	818	0.267726	0.373000	0.362427	
836	0.272727	164	0.786585	4.283463	836	0.272727	0.357000	0.362382	
817	0.257038	183	0.775956	4.283463	817	0.257038	0.352000	0.362298	
842	0.271971	158	0.848101	4.283463	842	0.271971	0.363000	0.362304	
810	0.232099	190	0.831579	4.283463	810	0.232099	0.346000	0.362173	
830	0.251807	170	0.805882	4.283463	830	0.251807	0.346000	0.362045	
840	0.291667	160	0.768750	4.283463	840	0.291667	0.368000	0.362092	
832	0.266827	168	0.791667	4.283463	832	0.266827	0.355000	0.362036	
809	0.286774	191	0.780105	4.283463	809	0.286774	0.381000	0.362183	
834	0.287770	166	0.825301	4.283463	834	0.287770	0.377000	0.362297	
833	0.283313	167	0.808383	4.283463	833	0.283313	0.371000	0.362364	
841	0.305589	159	0.842767	4.283463	841	0.305589	0.391000	0.362581	
836	0.266746	164	0.817073	4.283463	836	0.266746	0.357000	0.362539	
839	0.252682	161	0.788820	4.283463	839	0.252682	0.339000	0.362363	
853	0.248535	147	0.761905	4.283463	853	0.248535	0.324000	0.362079	
833	0.246098	167	0.802395	4.283463	833	0.246098	0.339000	0.361909	
831	0.296029	169	0.798817	4.283463	831	0.296029	0.381000	0.362048	
840	0.284524	160	0.831250	4.283463	840	0.284524	0.372000	0.362121	
826	0.294189	174	0.775862	4.283463	826	0.294189	0.378000	0.362235	
828	0.250000	172	0.761628	4.283463	828	0.250000	0.338000	0.362062	
821	0.260658	179	0.726257	4.283463	821	0.260658	0.344000	0.361934	
834	0.263789	166	0.795181	4.283463	834	0.263789	0.352000	0.361864	
836	0.253589	164	0.823171	4.283463	836	0.253589	0.347000	0.361760	
829	0.273824	171	0.807018	4.283463	829	0.273824	0.365000	0.361782	
853	0.228605	147	0.829932	4.283463	853	0.228605	0.317000	0.361473	
828	0.246377	172	0.866279	4.283463	828	0.246377	0.353000	0.361415	
816	0.261029	184	0.891304	4.283463	816	0.261029	0.377000	0.361521	
857	0.259043	143	0.825175	4.283463	857	0.259043	0.340000	0.361376	
819	0.279609	181	0.828729	4.283463	819	0.279609	0.379000	0.361494	
825	0.309091	175	0.874286	4.283463	825	0.309091	0.408000	0.361804	
836	0.266746	164	0.768293	4.283463	836	0.266746	0.349000	0.361719	
819	0.242979	181	0.762431	4.283463	819	0.242979	0.337000	0.361557	
835	0.243114	165	0.830303	4.283463	835	0.243114	0.340000	0.361416	
816	0.269608	184	0.853261	4.283463	816	0.269608	0.377000	0.361517	
839	0.264601	161	0.826087	4.283463	839	0.264601	0.355000	0.361475	
847	0.269185	153	0.797386	4.283463	847	0.269185	0.350000	0.361402	
844	0.270142	156	0.756410	4.283463	844	0.270142	0.346000	0.361303	
838	0.282816	162	0.888889	4.283463	838	0.282816	0.381000	0.361428	
831	0.305656	169	0.792899	4.283463	831	0.305656	0.388000	0.361595	
846	0.268322	154	0.785714	4.283463	846	0.268322	0.348000	0.361510	
805	0.237267	195	0.866667	4.283463	805	0.237267	0.360000	0.361501	
844	0.286730	156	0.826923	4.283463	844	0.286730	0.371000	0.361559	
829	0.314837	171	0.824561	4.283463	829	0.314837	0.402000	0.361808	
